開始,終了,タイプ,放送局,配信サイト,時間,期間
2019-07-08,2019-10-07,放送,AT-X,,月曜 23:30 - 火曜 0:00,2019年7月8日 - 10月7日
2019-07-09,2019-10-08,放送,TOKYO MX,,火曜 0:30 - 1:00（月曜深夜）,2019年7月9日 - 10月8日
2019-07-09,2019-10-08,放送,サンテレビ,,火曜 0:30 - 1:00（月曜深夜）,2019年7月9日 - 10月8日
2019-07-09,2019-10-08,放送,BS11,,火曜 1:00 - 1:30（月曜深夜）,2019年7月9日 - 10月8日
2019-07-09,,配信,,dアニメストア,火曜 0:30（月曜深夜） 更新,2019年7月9日
2019-07-12,,配信,,アニメ放題,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,Amazon Prime Video,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,AbemaTV,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,FOD,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,GYAO!,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,GYAO!ストア,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,J:COMオンデマンド メガパック,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,Netflix,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,ニコニコ生放送,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,ニコニコチャンネル,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,バンダイチャンネル,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,ひかりTV,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,ビデオパス,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,Hulu,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,U-NEXT,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,あにてれ,金曜 12:00以降 更新,2019年7月12日
2019-07-12,,配信,,ビデオマーケット,金曜 12:00以降 更新,2019年7月12日
2022-01-13,2022-03-31,放送,AT-X,,木曜 23:30 - 金曜 0:00,2022年1月13日 - 3月31日
2022-01-14,2022-04-01,放送,TOKYO MX,,金曜 0:00 - 0:30（木曜深夜）,2022年1月14日 - 4月1日
2022-01-14,2022-04-01,放送,BS11,,金曜 0:00 - 0:30（木曜深夜）,2022年1月14日 - 4月1日
2022-01-14,,配信,,dアニメストア,金曜 0:00（木曜深夜） 更新,2022年1月14日
2022-01-16,,配信,,Amazon Prime Video,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,Netflix,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,U-NEXT,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,アニメ放題,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,FOD,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,Hulu,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,TELASA,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,ABEMA,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,ひかりTV,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,J:COMオンデマンド,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,バンダイチャンネル,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,GYAO!,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,auスマートパスプレミアム,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,milplus,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,ニコニコチャンネル,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,Rakuten TV,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,ビデオマーケット,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,Google Play,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,TSUTAYA TV,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,HAPPY!動画,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,ムービーフルPlus,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,DMM.com,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,GYAO!ストア,日曜 12:00以降 更新,2022年1月16日
2022-01-16,,配信,,music.jp,日曜 12:00以降 更新,2022年1月16日
