開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-07-06,2022-09-21,放送,AT-X,,水曜 21:00 - 21:30,2022年7月6日 - 9月21日
2022-07-07,2022-09-22,放送,TOKYO MX,,木曜 0:00 - 0:30（水曜深夜）,2022年7月7日 - 9月22日
2022-07-10,2022-09-25,放送,BS日テレ,,日曜 0:30 - 1:00（土曜深夜）,2022年7月10日 - 9月25日
2022-07-10,2022-09-25,放送,毎日放送,,日曜 3:08 - 3:38（土曜深夜）,2022年7月10日 - 9月25日
2022-07-13,2022-09-28,放送,BSフジ,,水曜 0:00 - 0:30（火曜深夜）,2022年7月13日 - 9月28日
2022-07-06,,配信,,ABEMA,水曜 21:30 - 22:00,2022年7月6日
2022-07-07,,配信,,Amazon Prime Video,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,dアニメストア,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,U-NEXT,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,アニメ放題,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,J:COMオンデマンド,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,みるプラス,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,TELASA,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,イッツコムオンデマンド,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,niconico,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,バンダイチャンネル,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,ムービーフル/Ongenムービー,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,ひかりTV,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,FOD,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,ビデオマーケット,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,Rakuten TV,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,Google Play/YouTube,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,HAPPY!動画,木曜 12:00以降 更新,2022年7月7日
2022-07-07,,配信,,クライン!ビデオ,木曜 12:00以降 更新,2022年7月7日
