開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-05,2023-03-23,放送,AT-X,,木曜 21:00 - 21:30,2023年1月5日 - 3月23日
2023-01-05,2023-03-23,放送,TOKYO MX,,木曜 22:30 - 23:00,2023年1月5日 - 3月23日
2023-01-06,2023-03-24,放送,BS日テレ,,金曜 0:30 - 1:00（木曜深夜）,2023年1月6日 - 3月24日
2023-01-09,2023-03-27,放送,関西テレビ,,月曜 2:29 - 2:59（日曜深夜）,2023年1月9日 - 3月27日
2023-01-06,,配信,,DMM TV,金曜 1:00（木曜深夜）,2023年1月6日
2023-01-09,,配信,,dアニメストア,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,U-NEXT,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,アニメ放題,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,Hulu,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,J:COMオンデマンドメガパック,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,auスマートパスプレミアム,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,TELASA,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,milplus,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,dTV,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,アニメタイムズ,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,FOD,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,バンダイチャンネル,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,Amazon Prime Video,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,Netflix,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,ABEMA,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,ひかりTV,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,Paravi,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,ふらっと動画,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,ニコニコ生放送,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,Rakuten TV,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,ビデオマーケット,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,GYAO!ストア,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,music.jp,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,Google Play,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,TVer,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,GYAO!,月曜 0:00（日曜深夜）以降順次,2023年1月9日
2023-01-09,,配信,,マンガUP!,月曜 0:00（日曜深夜）以降順次,2023年1月9日
