開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-07-04,2020-09-19,放送,TOKYO MX,,土曜 22:00 - 22:30,2020年7月4日 - 9月19日
2020-07-04,2020-09-19,放送,BS11,,土曜 22:00 - 22:30,2020年7月4日 - 9月19日
2020-07-06,2020-09-21,放送,AT-X,,月曜 21:30 - 22:00,2020年7月6日 - 9月21日
2020-07-04,,配信,,ABEMA,土曜 22:00 - 22:30,2020年7月4日
2020-07-07,,配信,,dアニメストア,火曜更新,2020年7月7日
2020-07-07,,配信,,U-NEXT,火曜更新,2020年7月7日
2020-07-07,,配信,,アニメ放題,火曜更新,2020年7月7日
2020-07-07,,配信,,FOD,火曜更新,2020年7月7日
2020-07-07,,配信,,バンダイチャンネル,火曜更新,2020年7月7日
2020-07-07,,配信,,TELASA,火曜更新,2020年7月7日
2020-07-07,,配信,,hulu,火曜更新,2020年7月7日
2020-07-07,,配信,,ひかりTV,火曜更新,2020年7月7日
2020-07-07,,配信,,GYAO!,火曜更新,2020年7月7日
2020-07-07,,配信,,niconico,火曜更新,2020年7月7日
2020-07-07,,配信,,アニマックスオンデマンド,火曜更新,2020年7月7日
2020-07-07,,配信,,ビデオマーケット,火曜更新,2020年7月7日
2020-07-07,,配信,,Rakuten TV,火曜更新,2020年7月7日
2020-07-07,,配信,,Amazonプライム・ビデオ,火曜更新,2020年7月7日
2020-07-07,,配信,,HAPPY!動画,火曜更新,2020年7月7日
