開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-10,2021-03-28,放送,TOKYO MX,,日曜 1:30 - 2:00（土曜深夜）,2021年1月10日 - 3月28日
2021-01-10,2021-03-28,放送,BS11,,日曜 1:30 - 2:00（土曜深夜）,2021年1月10日 - 3月28日
2021-01-10,2021-03-28,放送,AT-X,,日曜 22:00 - 22:30,2021年1月10日 - 3月28日
2021-01-14,2021-04-01,放送,北海道テレビ,,木曜 1:50 - 2:20（水曜深夜）,2021年1月14日 - 4月1日
2021-01-10,,配信,,dアニメストア,日曜 1:30 更新（土曜深夜）,2021年1月10日
2021-01-10,,配信,,U-NEXT,日曜 1:30 更新（土曜深夜）,2021年1月10日
2021-01-17,,配信,,Amazonプライム・ビデオ,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,dTV,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,FOD,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,GYAO!,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,Hulu,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,あにてれ,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,クランクイン！ビデオ,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,バンダイチャンネル,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,Google Play,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,ひかりTV,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,Rakuten TV,日曜 1:30 更新（土曜深夜）,2021年1月17日
2021-01-17,,配信,,ニコニコ生放送,日曜 1:30 - 2:00（土曜深夜）,2021年1月17日
2021-01-17,,配信,,HAPPY!動画,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,ビデオマーケット,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,music.jp,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,DMM.com,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,GYAO!ストア,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,ココロビデオ,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,ニコニコチャンネル,日曜 22:00 更新,2021年1月17日
2021-01-18,,配信,,TELASA,月曜 0:00 更新（日曜深夜）,2021年1月18日
2021-01-18,,配信,,J:COMオンデマンド,月曜 0:00 更新（日曜深夜）,2021年1月18日
2021-01-18,,配信,,milplus,月曜 0:00 更新（日曜深夜）,2021年1月18日
2021-01-18,,配信,,スマートパスプレミアム,月曜 0:00 更新（日曜深夜）,2021年1月18日
2021-01-18,,配信,,TSUTAYA TV,月曜 19:00 更新,2021年1月18日
