開始,終了,タイプ,放送局,配信サイト,時間,期間
2013-04-05,2013-06-28,放送,TBSテレビ,,金曜 1:28 - 1:58（木曜深夜）,2013年4月5日 - 6月28日
2013-04-09,2013-07-02,放送,毎日放送,,火曜 2:25 - 2:55（月曜深夜）,2013年4月9日 - 7月2日
2013-04-12,2013-07-05,放送,中部日本放送,,金曜 2:38 - 3:08（木曜深夜）,2013年4月12日 - 7月5日
2013-04-14,2013-07-07,放送,BS-TBS,,日曜 1:00 - 1:30（土曜深夜）,2013年4月14日 - 7月7日
2015-04-03,2015-06-26,放送,TBSテレビ,,金曜 1:46 - 2:16（木曜深夜）,2015年4月3日 - 6月26日
2015-04-03,2015-06-26,放送,CBCテレビ,,金曜 2:47 - 3:17（木曜深夜）,2015年4月3日 - 6月26日
2015-04-05,2015-07-05,放送,チューリップテレビ,,日曜 1:53 - 2:23（土曜深夜）[注 9],2015年4月5日 - 7月5日
2015-04-08,2015-07-01,放送,毎日放送,,水曜 3:30 - 4:00（火曜深夜）,2015年4月8日 - 7月1日
2015-04-12,2015-07-05,放送,BS-TBS,,日曜 1:00 - 1:30（土曜深夜）,2015年4月12日 - 7月5日
2015-04-20,2015-07-13,放送,TBSチャンネル1[111],,月曜 1:00 - 1:30（日曜深夜）,2015年4月20日 - 7月13日
2020-07-10,2020-09-25,放送,TBSテレビ,,金曜 1:58 - 2:28（木曜深夜）,2020年7月10日 - 9月25日
2020-07-10,2020-09-25,放送,毎日放送,,金曜 2:30 - 3:00（木曜深夜）,2020年7月10日 - 9月25日
2020-07-12,2020-09-27,放送,BS-TBS,,日曜 2:00 - 2:30（土曜深夜）,2020年7月12日 - 9月27日
2020-07-16,2020-10-01,放送,CBCテレビ,,木曜 2:35 - 3:05（水曜深夜）,2020年7月16日 - 10月1日
2020-07-20,2020-10-05,放送,TBSチャンネル1,,月曜 1:30 - 2:00（日曜深夜）,2020年7月20日 - 10月5日
2020-07-22,2020-10-07,放送,静岡放送,,水曜 2:24 - 2:54（火曜深夜）,2020年7月22日 - 10月7日
2013-04-15,,配信,,ニコニコ生放送,月曜 0:00 - 0:30（日曜深夜）,2013年4月15日
2013-04-15,,配信,,ニコニコチャンネル,月曜 0:30（日曜深夜） 更新,2013年4月15日
2013-04-23,,配信,,TBSオンデマンド,火曜 0:00（月曜深夜） 更新,2013年4月23日
2013-04-29,,配信,,バンダイチャンネル,月曜更新,2013年4月29日
2015-04-17,,配信,,バンダイチャンネル,金曜 12:00 更新,2015年4月17日
2015-04-17,,配信,,GYAO!,金曜 12:00 更新,2015年4月17日
2015-04-20,,配信,,ニコニコチャンネル,月曜 20:00 更新（第1話）金曜 12:00 更新（第2話以降）,2015年4月20日
2020-07-10,,配信,,Amazonプライム・ビデオ,金曜 1:43（木曜深夜）頃 更新,2020年7月10日
