開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-10,2021-03-28,放送,TOKYO MX,,日曜 22:30 - 23:00,2021年1月10日 - 3月28日
2021-01-13,2021-03-31,放送,BS11,,水曜 0:00 - 0:30（火曜深夜）,2021年1月13日 - 3月31日
2021-01-13,2021-03-31,放送,毎日放送,,水曜 2:30 - 3:00（火曜深夜）,2021年1月13日 - 3月31日
2021-02-01,,放送,AT-X,,月曜 20:30 - 21:00,2021年2月1日 -
2021-01-10,,配信,,dアニメストア,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,U-NEXT,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,Amazonプライム・ビデオ,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,あにてれ,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,MBS動画イズム,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,ココロビデオ,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,J:COMオンデマンド,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,TSUTAYA TV,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,TELASA,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,HAPPY!動画,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,バンダイチャンネル,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,ひかりTV,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,ビデオマーケット,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,milplus,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,music.jp,日曜 23:00 更新,2021年1月10日
2021-01-10,,配信,,Rakuten TV,日曜 23:00 更新,2021年1月10日
2021-01-13,,配信,,ABEMA,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,Hulu,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,TVer,水曜 12:00 更新,2021年1月13日
