開始,終了,タイプ,放送局,配信サイト,時間
2021-04-10,,放送,BS11,,土曜 19:00 - 19:30
2021-04-13,,放送,TOKYO MX,,火曜 22:29 - 23:00
2021-07-24,,放送,キッズステーション,,土曜 6:30 - 7:00
2021-04-08,,配信,,YouTube（ガンダムチャンネル）,木曜 19:00 更新
2021-04-29,,配信,,バンダイチャンネル,木曜 20:00 更新
2021-04-29,,配信,,dアニメストア,木曜 20:00 更新
2021-04-29,,配信,,U-NEXT,木曜 20:00 更新
2021-04-29,,配信,,アニメ放題,木曜 20:00 更新
2021-05-01,,配信,,TELASA,土曜 0:00（金曜深夜） 更新
2021-05-01,,配信,,J:COMオンデマンド メガパック,土曜 0:00（金曜深夜） 更新
2021-05-01,,配信,,milplus,土曜 0:00（金曜深夜） 更新
2021-05-01,,配信,,auスマートパスプレミアム,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
2021-05-01,,放送,,,土曜 0:00（金曜深夜） 更新
