開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-04,2021-03-22,放送,AT-X,,月曜 23:30 - 火曜 0:00,2021年1月4日 - 3月22日
2021-01-05,2021-03-23,放送,TOKYO MX,,火曜 0:30 - 1:00（月曜深夜）,2021年1月5日 - 3月23日
2021-01-05,2021-03-23,放送,サンテレビ,,火曜 0:30 - 1:00（月曜深夜）,2021年1月5日 - 3月23日
2021-01-05,2021-03-23,放送,BS11,,火曜 0:30 - 1:00（月曜深夜）,2021年1月5日 - 3月23日
2021-01-05,,配信,,niconico,火曜 0:30（月曜深夜） 更新,2021年1月5日
2021-01-05,,配信,,dアニメストア,火曜 0:30（月曜深夜） 更新,2021年1月5日
2021-01-08,,配信,,Amazon Prime Video,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,U-NEXT,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,アニメ放題,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,FOD,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,Hulu,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,dTV,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,ひかりTV,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,バンダイチャンネル,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,GYAO!,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,ABEMA,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,Rakuten TV,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,ビデオマーケット,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,あにてれ,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,Google Play,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,HAPPY!動画,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,ムービーフルPlus,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,DMM.com,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,GYAO!ストア,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,music.jp,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,COCORO VIDEO,金曜 12:00以降 更新,2021年1月8日
2021-01-08,,配信,,TSUTAYA TV,金曜 19:00 更新,2021年1月8日
2021-01-09,,配信,,TELASA,土曜 0:00（金曜深夜） 更新,2021年1月9日
2021-01-09,,配信,,J:COMオンデマンド,土曜 0:00（金曜深夜） 更新,2021年1月9日
2021-01-09,,配信,,スマートパスプレミアム,土曜 0:00（金曜深夜） 更新,2021年1月9日
2021-01-09,,配信,,milplus,土曜 0:00（金曜深夜） 更新,2021年1月9日
2021-01-09,,配信,,マンガUP!,土曜 0:00（金曜深夜） 更新,2021年1月9日
