開始,終了,タイプ,放送局,配信サイト,時間
2022-07-09,2022-12-24,放送,毎日放送,,土曜 1:55 - 2:25（金曜深夜）
2022-07-09,2022-12-24,放送,TBSテレビ,,土曜 1:55 - 2:25（金曜深夜）
2022-07-11,2022-12-26,放送,BS11,,月曜 0:30 - 1:00（日曜深夜）
2022-07-11,2022-12-26,放送,AT-X,,月曜 21:30 - 22:00
2022-07-14,2022-12-29,放送,とちぎテレビ,,木曜 23:00 - 23:30
2022-07-20,2022-12-28,放送,テレビ北海道,,水曜 1:30 - 2:00（火曜深夜）
2022-07-09,,配信,,Amazon Prime Video,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,DMM.com,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,Google Play,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,GYAO!ストア,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,HAPPY!動画,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,J:COMオンデマンド,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,MBS動画イズム,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,milplus,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,music.jp,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,Rakuten TV,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,TELASA,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,ビデックスJP,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,YouTube,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,バンダイチャンネル,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,ひかりTV,土曜 2:25（金曜深夜） 更新
2022-07-09,,配信,,ビデオマーケット,土曜 2:25（金曜深夜） 更新
2022-07-14,,配信,,ABEMAビデオ（ABEMAプレミアム）,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,FOD,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,Hulu,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,auスマートパスプレミアム,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,Netflix,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,Paravi,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,U-NEXT,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,アニメカ,木曜 2:25（水曜深夜） 更新
2022-07-14,,配信,,アニメ放題,木曜 2:25（水曜深夜） 更新
2022-07-16,,配信,,ABEMA,土曜 2:25（金曜深夜） 更新
2022-07-16,,配信,,GYAO!,土曜 2:25（金曜深夜） 更新
2022-07-16,,配信,,TVer,土曜 2:25（金曜深夜） 更新
2022-07-16,,配信,,ニコニコチャンネル,土曜 2:25（金曜深夜） 更新
2022-07-16,,配信,,ニコニコ生放送[25],土曜 23:30 - 日曜 0:00
