開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-10,2023-03-28,放送,TOKYO MX,,火曜 0:00 - 0:30（月曜深夜）,2023年1月10日 - 3月28日
2023-01-10,2023-03-28,放送,BS11,,火曜 0:00 - 0:30（月曜深夜）,2023年1月10日 - 3月28日
2023-01-12,2023-03-30,放送,AT-X,,木曜 23:00 - 23:30,2023年1月12日 - 3月30日
2023-01-10,,配信,,ABEMA[37],火曜 0:00 - 0:30（月曜深夜）,2023年1月10日
2023-01-15,,配信,,Amazon Prime Video,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,DMM TV,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,Disney+,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,FOD,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,Hulu,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,J:COMオンデマンド,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,milplus,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,TELASA,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,auスマートパスプレミアム,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,U-NEXT,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,アニメ放題,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,バンダイチャンネル,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,ニコニコチャンネル[38],日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,Google Play,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,YouTube,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,HAPPY!動画,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,Rakuten TV,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,ビデックスJP,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,ビデオマーケット（本店・GYAO!ストア支店[39]・music.jp支店）,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,ムービーフルPlus,日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,GYAO![39],日曜 0:00（土曜深夜） 更新,2023年1月15日
2023-01-15,,配信,,ニコニコ生放送[38],日曜 0:00 - 0:30（土曜深夜）,2023年1月15日
2023-07-04,,放送,TOKYO MX,,火曜 0:00 - 0:30（月曜深夜）,2023年7月4日 -
2023-07-04,,放送,BS11,,火曜 0:00 - 0:30（月曜深夜）,2023年7月4日 -
2023-07-06,,放送,AT-X,,木曜 23:00 - 23:30,2023年7月6日 -
2023-07-06,,放送,とちぎテレビ,,木曜 23:00 - 23:30,2023年7月6日 -
2023-07-04,,配信,,ABEMA[41],火曜 0:00 - 0:30（月曜深夜）,2023年7月4日
2023-07-09,,配信,,ニコニコチャンネル[42],日曜 0:00（土曜深夜） 更新,2023年7月9日
2023-07-09,,配信,,ニコニコ生放送[42],日曜 0:00 - 0:30（土曜深夜）,2023年7月9日
2023-07-09,,配信,,Amazon Prime Video,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,DMM TV,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,Disney+,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,FOD,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,Hulu,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,J:COMオンデマンド,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,milplus,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,TELASA,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,auスマートパスプレミアム,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,Lemino,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,U-NEXT,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,アニメ放題,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,バンダイチャンネル,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,アニメタイムズ,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,Google Play,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,YouTube,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,HAPPY!動画,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,Rakuten TV,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,ビデックスJP,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,ビデオマーケット（本店・music.jp支店）,日曜 順次更新,2023年7月9日
2023-07-09,,配信,,ムービーフルPlus,日曜 順次更新,2023年7月9日
