開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-10-07,2020-12-23,放送,AT-X,,水曜 23:30 - 木曜 0:00,2020年10月7日 - 12月23日
2020-10-08,2020-12-24,放送,TOKYO MX,,木曜 1:35 - 2:05（水曜深夜）,2020年10月8日 - 12月24日
2020-10-08,2020-12-24,放送,朝日放送テレビ,,木曜 2:14 - 2:44（水曜深夜）,2020年10月8日 - 12月24日
2020-10-09,2020-12-25,放送,テレビ愛知,,金曜 2:35 - 3:05（木曜深夜）,2020年10月9日 - 12月25日
2020-10-10,2020-12-26,放送,BS11,,土曜 1:00 - 1:30（金曜深夜）,2020年10月10日 - 12月26日
2020-10-08,,配信,,dアニメストア,木曜 0:00（水曜深夜） 更新,2020年10月8日
2020-10-11,,配信,,ABEMA,日曜 0:00 - 0:30（土曜深夜）,2020年10月11日
2020-10-13,,配信,,niconico,不明,2020年10月13日以降
2020-10-13,,配信,,GYAO!,不明,2020年10月13日以降
2020-10-13,,配信,,ひかりTV,不明,2020年10月13日以降
2020-10-13,,配信,,FOD,不明,2020年10月13日以降
2020-10-13,,配信,,バンダイチャンネル,不明,2020年10月13日以降
2020-10-13,,配信,,Hulu,不明,2020年10月13日以降
2020-10-13,,配信,,J:COMオンデマンド,不明,2020年10月13日以降
2020-10-13,,配信,,TELASA,不明,2020年10月13日以降
2020-10-13,,配信,,U-NEXT,不明,2020年10月13日以降
2020-10-13,,配信,,アニメ放題,不明,2020年10月13日以降
2020-10-13,,配信,,Netflix,不明,2020年10月13日以降
2020-10-13,,配信,,Amazonプライム・ビデオ,不明,2020年10月13日以降
2020-10-13,,配信,,Rakuten TV,不明,2020年10月13日以降
2020-10-13,,配信,,PlayStation Video,不明,2020年10月13日以降
2020-10-13,,配信,,DMM.com,不明,2020年10月13日以降
2020-10-13,,配信,,ビデオマーケット,不明,2020年10月13日以降
2020-10-13,,配信,,クランクイン！ビデオ,不明,2020年10月13日以降
2020-10-13,,配信,,HAPPY!動画,不明,2020年10月13日以降
2020-10-13,,配信,,ムービーフルplus,不明,2020年10月13日以降
