開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-04-10,2022-06-26,放送,AT-X,,日曜 21:00 - 21:30,2022年4月10日 - 6月26日
2022-04-10,2022-06-26,放送,TOKYO MX,,日曜 22:00 - 22:30,2022年4月10日 - 6月26日
2022-04-11,2022-06-27,放送,BS11,,月曜 0:30 - 1:00（日曜深夜）,2022年4月11日 - 6月27日
2022-04-11,2022-06-27,放送,関西テレビ,,月曜 2:29 - 2:59（日曜深夜）,2022年4月11日 - 6月27日
2022-04-10,,配信,,dアニメストア,日曜 21:30 更新,2022年4月10日
2022-04-17,,配信,,ABEMA,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,ニコニコチャンネル,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,GYAO!,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,ひかりTV,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,FOD,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,バンダイチャンネル,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,Hulu,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,TELASA,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,J:COMオンデマンド,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,みるプラス,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,アニメ放題,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,Amazon Prime Video,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,U-NEXT,日曜 21:30 更新,2022年4月17日
2022-04-17,,配信,,ニコニコ生放送,日曜 21:30 - 22:00,2022年4月17日
2022-04-17,,配信,,Rakuten TV,未定,未定
2022-04-17,,配信,,DMM.com,未定,未定
2022-04-17,,配信,,music.jp,未定,未定
2022-04-17,,配信,,ビデオマーケット,未定,未定
2022-04-17,,配信,,HAPPY!動画,未定,未定
2022-04-17,,配信,,クランクイン！ビデオ,未定,未定
