開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-01-09,2022-06-26,放送,TOKYO MX,,日曜 22:30 - 23:00,2022年1月9日 - 6月26日
2022-01-09,2022-06-26,放送,KBS京都,,日曜 23:30 - 月曜 0:00,2022年1月9日 - 6月26日
2022-01-09,2022-06-26,放送,サンテレビ,,日曜 23:30 - 月曜 0:00,2022年1月9日 - 6月26日
2022-01-12,2022-06-29,放送,BS11,,水曜 0:00 - 0:30（火曜深夜）,2022年1月12日 - 6月29日
2022-03-04,,放送,AT-X,,金曜 23:00 - 23:30,2022年3月4日 -
2022-01-09,,配信,,アニメ放題,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,auスマートパスプレミアム,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,J:COMオンデマンド,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,TELASA,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,dアニメストア,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,dTV,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,Netflix,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,バンダイチャンネル,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,ひかりTV,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,Hulu,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,milplus,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,U-NEXT,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,Amazon Prime Video,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,GYAO!ストア,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,DMM.com,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,ニコニコチャンネル,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,HAPPY動画,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,ビデオマーケット,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,music.jp,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,ムービーフル,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-09,,配信,,Rakuten TV,日曜 23:00 以降順次更新,2022年1月9日以降順次
2022-01-14,,配信,,ニコニコ生放送,金曜 21:30 - 22:00,2022年1月14日
2022-01-14,,配信,,GYAO!,金曜 22:00 - 22:30,2022年1月14日
2022-01-14,,配信,,ABEMA,金曜 23:00 - 23:30,2022年1月14日
