開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-11,2021-03-22,放送,TOKYO MX,,月曜 0:00 - 0:30（日曜深夜）,2021年1月11日 - 3月22日
2021-01-11,2021-03-22,放送,KBS京都,,月曜 0:00 - 0:30（日曜深夜）,2021年1月11日 - 3月22日
2021-01-11,2021-03-22,放送,BS11,,月曜 0:00 - 0:30（日曜深夜）,2021年1月11日 - 3月22日
2021-01-11,2021-03-22,放送,サンテレビ,,月曜 0:30 - 1:00（日曜深夜）,2021年1月11日 - 3月22日
2021-10-04,2021-12-20,放送,TOKYO MX,,月曜 0:00 - 0:30（日曜深夜）,2021年10月4日 - 12月20日
2021-10-04,2021-12-20,放送,KBS京都,,月曜 0:00 - 0:30（日曜深夜）,2021年10月4日 - 12月20日
2021-10-04,2021-12-20,放送,BS11,,月曜 0:00 - 0:30（日曜深夜）,2021年10月4日 - 12月20日
2021-10-04,2021-12-20,放送,サンテレビ,,月曜 0:30 - 1:00（日曜深夜）,2021年10月4日 - 12月20日
2021-10-04,2021-12-20,放送,テレビ愛知,,月曜 1:35 - 2:05（日曜深夜）,2021年10月4日 - 12月20日
2021-10-04,2021-12-20,放送,AT-X,,月曜 22:00 - 22:30,2021年10月4日 - 12月20日
2021-10-05,2021-12-21,放送,J:COMテレビ,,火曜 1:00 - 1:30（月曜深夜）,2021年10月5日 - 12月21日
2021-12-04,2022-03-05,放送,山陰放送,,土曜 1:55 - 2:25（金曜深夜）,2021年12月4日 - 2022年3月5日
2021-01-11,,配信,,niconico,月曜 0:00 - 0:30（日曜深夜）,2021年1月11日（第1クール[2]）2021年10月4日（第2クール）
2021-01-11,,配信,,dアニメストア,月曜 0:00（日曜深夜） 更新,2021年1月11日（第1クール[2]）2021年10月4日（第2クール）
2021-01-16,,配信,,Amazon Prime Video,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,Netflix,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,U-NEXT,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,アニメ放題,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,FOD,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,Hulu,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,TELASA,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,ひかりTV,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,J:COMオンデマンド,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,バンダイチャンネル,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,GYAO!,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,ABEMA,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,auスマートパスプレミアム,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,milplus,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,Rakuten TV,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,ビデオマーケット,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,あにてれ,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,Google Play,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,TSUTAYA TV,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,HAPPY!動画,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,PlayStation Video,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,ムービーフルplus,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,DMM.com,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,GYAO!ストア,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,music.jp,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-01-16,,配信,,COCORO VIDEO,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-04,,配信,,niconico,月曜 0:00 - 0:30（日曜深夜）,2021年1月11日（第1クール[2]）2021年10月4日（第2クール）
2021-10-04,,配信,,dアニメストア,月曜 0:00（日曜深夜） 更新,2021年1月11日（第1クール[2]）2021年10月4日（第2クール）
2021-10-09,,配信,,Amazon Prime Video,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,Netflix,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,U-NEXT,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,アニメ放題,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,FOD,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,Hulu,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
