開始,終了,タイプ,放送局,配信サイト,時間,期間
2019-04-04,2019-06-20,放送,テレビ愛知,,木曜 19:53 - 19:58[注 9],2019年4月4日 - 6月20日
2019-04-08,2019-06-24,放送,TOKYO MX,,月曜 21:54 - 22:00,2019年4月8日 - 6月24日
2019-04-12,2019-06-28,放送,AT-X,,金曜 22:40 - 22:45,2019年4月12日 - 6月28日
2019-04-08,,配信,,dアニメストア,月曜 22:00 更新,2019年4月8日
2019-04-09,,配信,,AbemaTV,火曜 12:00 更新,2019年4月9日
2019-04-10,,配信,,ニコニコ動画,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,FOD,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,U-NEXT,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,あにてれ,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,ひかりTV,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,Rakuten TV,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,ビデオマーケット,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,アニメ放題,水曜 12:00 更新,2019年4月10日
2019-04-10,,配信,,TSUTAYA TV,水曜 19:00 更新,2019年4月10日
2019-04-17,2019-07-03,配信,,GYAO!,水曜 12:00 更新,2019年4月17日 - 7月3日
2020-01-05,2020-03-22,放送,テレビ愛知,,日曜 21:54 - 22:00,2020年1月5日 - 3月22日
2020-01-07,2020-03-24,放送,TOKYO MX,,火曜 1:00 - 1:05（月曜深夜）,2020年1月7日 - 3月24日
2020-01-10,2020-03-27,放送,AT-X,,金曜 22:45 - 22:50,2020年1月10日 - 3月27日
2020-01-07,,配信,,dアニメストア,火曜 1:05 更新,2020年1月7日
2020-01-08,,配信,,AbemaTV,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,ニコニコ動画,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,GYAO!ストア,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,ビデオマーケット,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,Family Video,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,DMM.com,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,ひかりTV,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,U-NEXT,水曜 12:00 更新,2020年1月8日
2020-01-08,,配信,,アニメ放題,水曜 12:00 更新,2020年1月8日
2020-01-09,,配信,,TSUTAYA TV,木曜 12:00 更新,2020年1月9日
2021-01-10,2021-03-28,放送,テレビ愛知,,日曜 21:54 - 22:00,2021年1月10日 - 3月28日
2021-01-10,2021-03-28,放送,BS11,,日曜 21:55 - 22:00,2021年1月10日 - 3月28日
2021-01-13,2021-03-31,放送,AT-X,,水曜 23:05 - 23:10,2021年1月13日 - 3月31日
2021-01-10,,配信,,ひかりTV,日曜 21:55 更新,2021年1月10日
2021-01-14,,配信,,dアニメストア,木曜 21:55 更新,2021年1月14日
2021-01-14,,配信,,ビデオマーケット,木曜 21:55 更新,2021年1月14日
2021-01-14,,配信,,music.jp,木曜 21:55 更新,2021年1月14日
2021-01-14,,配信,,DMM.com,木曜 21:55 更新,2021年1月14日
2021-01-14,,配信,,GYAO!ストア,木曜 21:55 更新,2021年1月14日
2021-01-14,,配信,,COCORO VIDEO,木曜 21:55 更新,2021年1月14日
2021-01-14,,配信,,あにてれ,木曜 21:55 更新,2021年1月14日
2022-04-09,2022-06-11,放送,テレビ愛知,,土曜 20:54 - 21:00,2022年4月9日 - 6月11日
2022-04-10,2022-06-12,放送,BS11,,日曜 21:55 - 22:00,2022年4月10日 - 6月12日
2021-04-14,2021-06-16,放送,AT-X,,木曜 22:00 - 22:05,2021年4月14日 - 6月16日
2022-04-14,,配信,,ひかりTV,木曜 22:05 更新,2022年4月14日
2022-04-17,,配信,,dアニメストア,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,U-NEXT,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,Locipo,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,ビデオマーケット,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,DMM.com,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,GYAO!,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,FOD,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,ABEMA,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,TELASA,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,J:COMオンデマンド,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,iTSCOMオンデマンド,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,milplus,日曜 22:00 以降順次更新,2022年4月17日以降順次
2022-04-17,,配信,,music.jp,日曜 22:00 以降順次更新,2022年4月17日以降順次
