開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-09,2021-06-19,放送,TOKYO MX,,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日 - 6月19日
2021-01-09,2021-06-19,放送,とちぎテレビ,,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日 - 6月19日
2021-01-09,2021-06-19,放送,群馬テレビ,,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日 - 6月19日
2021-01-09,2021-06-19,放送,BS11,,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日 - 6月19日
2021-01-10,2021-06-20,放送,朝日放送テレビ,,日曜 2:30 - 3:00（土曜深夜）,2021年1月10日 - 6月20日
2021-01-11,2021-06-21,放送,AT-X,,月曜 21:00 - 21:30,2021年1月11日 - 6月21日
2021-01-09,,配信,,ABEMA,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日
2021-01-11,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,GYAO!,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,Amazon Prime Video,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,ニコニコチャンネル,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,バンダイチャンネル,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,Hulu,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,J:COMオンデマンド,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,TELASA,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,TSUTAYA TV,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,ビデオマーケット,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,DMM.com,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,music.jp,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,FOD,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,ひかりTV,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,U-NEXT,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,アニメ放題,月曜 12:00 更新,2021年1月11日
2021-01-11,,配信,,ニコニコ生放送,月曜 23:30 - 火曜 0:00,2021年1月11日
