開始,終了,タイプ,放送局,配信サイト,時間,期間
2016-07-06,2016-09-28,放送,TOKYO MX,,水曜 23:00 - 23:30,2016年7月6日 - 9月28日
2016-07-06,2016-09-28,放送,BSスカパー!,,水曜 23:00 - 23:30,2016年7月6日 - 9月28日
2016-07-07,2016-09-29,放送,サンテレビ,,木曜 0:00 - 0:30（水曜深夜）,2016年7月7日 - 9月29日
2016-07-07,2016-09-29,放送,KBS京都,,木曜 1:00 - 1:30（水曜深夜）,2016年7月7日 - 9月29日
2016-07-07,2016-09-29,放送,BS11,,木曜 2:00 - 2:30（水曜深夜）,2016年7月7日 - 9月29日
2016-07-07,2016-09-29,放送,テレビ愛知,,木曜 2:35 - 3:05（水曜深夜）,2016年7月7日 - 9月29日
,,配信,,dアニメストア,不明,2016年7月 - 9月
,,配信,,アニメイトチャンネル,不明,2016年7月 - 9月
2020-10-07,2020-12-30,放送,TOKYO MX,,水曜 22:30 - 23:00,2020年10月7日 - 12月30日
2020-10-07,2020-12-30,放送,KBS京都,,水曜 23:30 - 木曜 0:00,2020年10月7日 - 12月30日
2020-10-08,2020-12-31,放送,サンテレビ,,木曜 0:30 - 1:00（水曜深夜）,2020年10月8日 - 12月31日
2020-10-08,2020-12-31,放送,メ〜テレ,,木曜 2:11 - 2:41（水曜深夜）,2020年10月8日 - 12月31日
2020-10-09,2021-01-01,放送,BS11,,金曜 0:00 - 0:30（木曜深夜）,2020年10月9日 - 2021年1月1日
2020-10-07,,配信,,U-NEXT,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,アニメ放題,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,dアニメストア,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,ニコニコチャンネル,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,あにてれ,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,ビデオマーケット,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,music.jp,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,GYAO!ストア,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,Rakuten TV,水曜 22:30 更新,2020年10月7日
2020-10-07,,配信,,ニコニコ生放送,水曜 23:00 - 23:30,2020年10月7日
2020-10-08,,配信,,バンダイチャンネル,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,ABEMA,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,FOD,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,ひかりTV,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,Hulu,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,HAPPY!動画,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,ムービーフルplus,木曜 12:00 更新,2020年10月8日
2020-10-08,,配信,,TSUTAYA TV,木曜 19:00 更新,2020年10月8日
2020-10-09,,配信,,TELASA,金曜 0:00（木曜深夜） 更新,2020年10月9日
2020-10-09,,配信,,J:COMオンデマンド,金曜 0:00（木曜深夜） 更新,2020年10月9日
2020-10-09,,配信,,auスマートパス プレミアム,金曜 0:00（木曜深夜） 更新,2020年10月9日
2020-10-09,,配信,,milplus,金曜 0:00（木曜深夜） 更新,2020年10月9日
