開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-08,2023-03-26,放送,AT-X,,日曜 22:30 - 23:00,2023年1月8日 - 3月26日
2023-01-09,2023-03-27,放送,TOKYO MX,,月曜 0:30 - 1:00（日曜深夜）,2023年1月9日 - 3月27日
2023-01-09,2023-03-27,放送,サンテレビ,,月曜 0:30 - 1:00（日曜深夜）,2023年1月9日 - 3月27日
2023-01-09,2023-03-27,放送,KBS京都,,月曜 0:45 - 1:15（日曜深夜）,2023年1月9日 - 3月27日
2023-01-10,2023-03-28,放送,BS日テレ,,火曜 23:30 - 水曜0:00,2023年1月10日 - 3月28日
2023-01-09,,配信,,dアニメストア,月曜 0:00（日曜深夜） 更新,2023年1月9日
2023-01-16,,配信,,ABEMA,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,ニコニコ生放送,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,ニコニコチャンネル,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,ひかりTV,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,GYAO!,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,FOD,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,バンダイチャンネル,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,Hulu,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,TELASA,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,J:COMオンデマンドメガパック,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,milplus,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,U-NEXT,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,アニメ放題,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,Amazon Prime Video,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,DMM TV,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,WOWOWオンデマンド,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,Rakuten TV,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,music.jp,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,ビデオマーケット,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,HAPPY!動画,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,クランクイン！ビデオ,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
2023-01-16,,配信,,ムービーフルplus,月曜 0:00（日曜深夜） 以降順次更新,2023年1月16日
