開始,終了,タイプ,放送局,配信サイト,時間,期間
2015-04-04,2015-09-26,放送,TBSテレビ,,土曜 2:25 - 2:55（金曜深夜）,2015年4月4日 - 9月26日
2015-04-04,2015-09-26,放送,毎日放送,,土曜 2:40 - 3:10（金曜深夜）,2015年4月4日 - 9月26日
2015-04-04,2015-09-26,放送,CBCテレビ,,土曜 3:12 - 3:42（金曜深夜）,2015年4月4日 - 9月26日
2015-04-05,2015-09-27,放送,BS-TBS,,日曜 0:30 - 1:00（土曜深夜）,2015年4月5日 - 9月27日
2015-04-10,2015-09-25,放送,アニマックス,,金曜 22:00 - 22:30,2015年4月10日 - 9月25日
2015-04-05,,配信,,ニコニコチャンネル,日曜 12:00 更新,2015年4月5日
2015-04-05,,配信,,バンダイチャンネル,日曜 12:00 更新,2015年4月5日
2015-04-06,,配信,,ニコニコ生放送,月曜 0:00 - 0:30（日曜深夜）,2015年4月6日
2016-07-02,2016-09-24,放送,TOKYO MX,,土曜 22:00 - 22:30,2016年7月2日 - 9月24日
2016-07-03,2016-09-25,放送,毎日放送,,日曜 2:28 - 2:58（土曜深夜）,2016年7月3日 - 9月25日
2016-07-04,2016-09-26,放送,BS11,,月曜 1:30 - 2:00（日曜深夜）,2016年7月4日 - 9月26日
2016-07-12,2016-10-04,放送,アニマックス,,火曜 22:00 - 22:30,2016年7月12日 - 10月4日
,,配信,,dTV,不明,2016年7月
,,配信,,dアニメストア,不明,2016年7月
,,配信,,J:COMオンデマンド,不明,2016年7月
,,配信,,ビデオパス,不明,2016年7月
,,配信,,ひかりTV,不明,2016年7月
,,配信,,ニコニコチャンネル,不明,2016年7月
,,配信,,TSUTAYA TV,不明,2016年7月
,,配信,,U-NEXT,不明,2016年7月
,,配信,,楽天ショウタイム,不明,2016年7月
,,配信,,バンダイチャンネル,不明,2016年7月
,,配信,,ビデオマーケット,不明,2016年7月
,,配信,,Amazonビデオ,不明,2016年7月
,,配信,,Google Play,不明,2016年7月
,,配信,,PlayStation Video,不明,2016年7月
2017-10-04,2017-12-20,放送,TOKYO MX,,水曜 0:30 - 1:00（火曜深夜）,2017年10月4日 - 12月20日
2017-10-05,2017-12-21,放送,BS11,,木曜 0:00 - 0:30（水曜深夜）,2017年10月5日 - 12月21日
2017-10-21,2018-01-13,放送,アニマックス,,土曜 0:00 - 0:30（金曜深夜）,2017年10月21日 - 2018年1月13日
2017-10-05,,配信,,dアニメストア,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,dTV,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,Amazonビデオ,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,Google Play,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,TSUTAYA TV,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,ひかりTV,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,ビデオマーケット,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,PlayStation Video,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,U-NEXT,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,Rakuten TV,木曜 12:00 更新,2017年10月5日
2017-10-05,,配信,,AbemaTV,木曜 22:30 - 23:00,2017年10月5日
2017-10-06,,配信,,J:COMオンデマンド,金曜 12:00 更新,2017年10月6日
2017-10-06,,配信,,ビデオパス,金曜 12:00 更新,2017年10月6日
2018-04-09,2018-06-25,放送,TOKYO MX,,月曜 0:30 - 1:00（日曜深夜）,2018年4月9日 - 6月25日
2018-04-09,2018-06-25,放送,BS11,,月曜 0:30 - 1:00（日曜深夜）,2018年4月9日 - 6月25日
2018-05-14,2018-07-30,放送,アニマックス,,月曜 0:30 - 1:00（日曜深夜）,2018年5月14日 - 7月30日
2018-04-13,,配信,,AbemaTV,金曜 22:30 - 23:00,2018年4月13日
,,配信,,dアニメストア,不明,不明
,,配信,,dTV,不明,不明
,,配信,,GYAO!ストア,不明,不明
,,配信,,Netflix,不明,不明
,,配信,,Amazonビデオ,不明,不明
,,配信,,Google Play,不明,不明
,,配信,,TSUTAYA TV,不明,不明
,,配信,,ひかりTV,不明,不明
,,配信,,ビデオマーケット,不明,不明
,,配信,,PlayStation Video,不明,不明
,,配信,,U-NEXT,不明,不明
,,配信,,Rakuten TV,不明,不明
,,配信,,J:COMオンデマンド,不明,不明
,,配信,,ビデオパス,不明,不明
2019-10-12,2019-12-28,放送,TOKYO MX,,土曜 0:30 - 1:00（金曜深夜）,2019年10月12日 - 12月28日
2019-10-12,2019-12-28,放送,BS11,,土曜 0:30 - 1:00（金曜深夜）,2019年10月12日 - 12月28日
2019-10-12,,配信,,AbemaTV,土曜 0:30 - 1:00,2019年10月12日
2019-10-16,,配信,,dアニメストア,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,dTV,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,U-NEXT,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,アニメ放題,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,NETFLIX,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,hulu,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,ひかりTV,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,J:COMオンデマンド,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,みるプラス,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,イッツコムオンデマンド,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,ビデオパス,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,TSUTAYA TV,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,Google Play,水曜 12:00 更新,2019年10月16日
