開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-10-11,2023-03-28,放送,テレビ東京,,火曜 1:30 - 1:45（月曜深夜）,2022年10月11日 - 2023年3月28日
2022-10-11,2023-03-28,放送,AT-X,,火曜 23:00 - 23:15,2022年10月11日 - 2023年3月28日
2022-10-13,2023-03-30,放送,BS11,,木曜 23:30 - 23:45,2022年10月13日 - 2023年3月30日
2022-10-11,,配信,,アニメタイムズ,火曜 1:45（月曜深夜） 更新,2022年10月11日
2022-10-11,,配信,,dTV,火曜 1:45（月曜深夜） 更新,2022年10月11日
2022-10-14,,配信,,dアニメストア,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,アニメ放題,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,U-NEXT,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,Hulu,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,Paravi,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,ひかりTV,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,FOD,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,Disney+,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,ABEMAビデオ,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,AnimeFesta,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,Rakuten TV,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,DMM.com,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,GYAO!ストア,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,music.jp,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,ビデオマーケット,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,クランクイン!ビデオ,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,バンダイチャンネル,金曜 1:45（木曜深夜） 更新,2022年10月14日
2022-10-14,,配信,,HAPPY!動画,金曜 12:00 更新,2022年10月14日
2022-10-14,,配信,,ムービーフルPlus,金曜 12:00 更新,2022年10月14日
2022-10-14,,配信,,ムービーフル,金曜 12:00 更新,2022年10月14日
2022-10-14,,配信,,OnGenムービー,金曜 12:00 更新,2022年10月14日
2022-10-15,,配信,,J:COMオンデマンド,土曜 0:00（金曜深夜） 更新,2022年10月15日
2022-10-15,,配信,,TELASA,土曜 0:00（金曜深夜） 更新,2022年10月15日
2022-10-15,,配信,,milplus,土曜 0:00（金曜深夜） 更新,2022年10月15日
2022-10-15,,配信,,スマートパスプレミアム,土曜 0:00（金曜深夜） 更新,2022年10月15日
2022-10-13,,配信,,ABEMA,未発表,2022年10月13日以降順次
2022-10-13,,配信,,GYAO!,未発表,2022年10月13日以降順次
2022-10-13,,配信,,TVer,未発表,2022年10月13日以降順次
2022-10-13,,配信,,マンガUP!,未発表,2022年10月13日以降順次
