開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-08-01,,配信,,dアニメストア,日曜 0:30 更新（土曜深夜）,2021年8月1日
2021-08-01,,配信,,dアニメストア for Prime Video,日曜 0:30 更新（土曜深夜）,2021年8月1日
2021-08-01,,配信,,dアニメストア ニコニコ支店,日曜 0:30 更新（土曜深夜）,2021年8月1日
2021-08-01,,配信,,AbemaTV,日曜 0:30 更新（土曜深夜）,2021年8月1日
2020-08-03,,配信,,Netflix,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,バンダイチャンネル,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,Hulu,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,Amazon Prime Video,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,FOD,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,GYAO!,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,ニコニコ生放送,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,ニコニコチャンネル,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,ひかりTV,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,ビデオマーケット,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,music.jp,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,DMM.com,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,Tver,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,MBS動画イズム,水曜 0:30 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,U-NEXT,水曜 1:00 更新（火曜深夜）,2020年8月3日
2020-08-03,,配信,,アニメ放題,水曜 1:00 更新（火曜深夜）,2020年8月3日
2021-08-04,,配信,,TELASA,木曜 0:00 更新（水曜深夜）,2021年8月4日
2021-08-04,,配信,,J:COMオンデマンド,木曜 0:00 更新（水曜深夜）,2021年8月4日
2022-04-03,,放送,TOKYO MX,,19:00 - 21:00,2022年4月3日
2022-04-03,,放送,とちぎテレビ,,19:00 - 21:00,2022年4月3日
2022-04-03,,放送,群馬テレビ,,19:00 - 21:00,2022年4月3日
2022-04-03,,放送,BS11,,19:00 - 21:00,2022年4月3日
2022-04-03,,放送,AT-X,,21:00 - 23:00,2022年4月3日
2022-04-04,,放送,毎日放送,,各日 2:30 - 3:30,2022年4月4日・4月7日
2022-04-03,,配信,,AbemaTV,日曜 21:00 更新,2022年4月3日
2022-04-03,,配信,,dアニメストア,日曜 21:00 更新,2022年4月3日
2022-04-03,,配信,,dアニメストア for Prime Video,日曜 21:00 更新,2022年4月3日
2022-04-03,,配信,,dアニメストア ニコニコ支店,日曜 21:00 更新,2022年4月3日
2022-04-06,,配信,,Netflix,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,バンダイチャンネル,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,Hulu,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,Amazon Prime Video,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,FOD,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,GYAO!,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,ニコニコ生放送,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,ニコニコチャンネル,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,ひかりTV,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,Tver,水曜 12:00 更新,2022年4月6日
2022-04-06,,配信,,MBS動画イズム,水曜 12:00 更新,2022年4月6日
2022-04-07,,配信,,TELASA,木曜 0:00 更新（水曜深夜）,2022年4月7日
2022-04-07,,配信,,J:COMオンデマンド,木曜 0:00 更新（水曜深夜）,2022年4月7日
2022-04-07,,配信,,U-NEXT,木曜 1:00 更新（水曜深夜）,2022年4月7日
2022-04-07,,配信,,アニメ放題,木曜 1:00 更新（水曜深夜）,2022年4月7日
