開始,終了,タイプ,放送局,配信サイト,時間,期間
2016-04-03,2016-06-26,放送,毎日放送（製作局）をはじめとするTBS系列全28局,,日曜 17:00 - 17:30,2016年4月3日 - 6月26日
2016-04-10,2016-07-03,配信,,アニメ放題,日曜 12:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,U-NEXT[31],日曜 12:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,ニコニコチャンネル,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,Amazon Prime Video,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,GYAO!ストア,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,TSUTAYA TV,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,Rakuten Showtime,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,J:COMオンデマンド,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,ビデオパス,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,みるプラス,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,ひかりTV,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,バンダイチャンネル,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,PlayStation Video,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,ビデオマーケット,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,HAPPY動画,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,ムービーフルPlus,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,アクトビラ,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,DMM.com,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,ビデックスJP,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-10,2016-07-03,配信,,Hulu,日曜 16:00 更新,2016年4月10日 - 7月3日
2016-04-15,2016-07-08,配信,,dアニメストア,金曜 12:00 更新,2016年4月15日 - 7月8日
2016-04-15,2016-07-08,配信,,GYAO!,金曜 12:00 更新,2016年4月15日 - 7月8日
2016-04-15,2016-07-08,配信,,MBSオンデマンド,金曜 12:00 更新,2016年4月15日 - 7月8日
2016-04-15,2016-07-08,配信,,ニコニコ生放送,金曜 23:30 - 土曜 0:00,2016年4月15日 - 7月8日
2017-03-25,,放送,読売テレビ（製作参加）をはじめとする日本テレビ系列 (NNS) フルネット局[注 44],,土曜 17:30 - 18:00,2017年3月25日 - 9月30日（第2期）2018年4月7日 - 9月29日（第3期）2019年10月12日[注 2] - 2020年4月4日（第4期）2021年3月27日 - 9月25日（第5期）2022年10月1日 - 2023年3月25日（第6期）
