開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-12,2021-03-30,放送,テレビ東京,,火曜 2:00 - 2:30（月曜深夜）,2021年1月12日 - 3月30日
2021-01-12,2021-03-30,放送,テレビ大阪,,火曜 2:00 - 2:30（月曜深夜）,2021年1月12日 - 3月30日
2021-01-12,2021-03-30,放送,テレビ愛知,,火曜 2:05 - 2:35（月曜深夜）,2021年1月12日 - 3月30日
2021-01-12,2021-03-30,放送,AT-X,,火曜 23:30 - 水曜 0:00,2021年1月12日 - 3月30日
2021-01-17,2021-04-04,放送,テレビ岩手,,日曜 1:25 - 1:55（土曜深夜）,2021年1月17日 - 4月4日
2021-01-17,2021-04-04,放送,NST新潟総合テレビ,,日曜 9:30 - 10:00,2021年1月17日 - 4月4日
2021-01-28,2021-04-15,放送,岐阜放送,,木曜 18:25 - 18:53,2021年1月28日 - 4月15日
2021-01-12,,配信,,U-NEXT,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,アニメ放題,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,dアニメストア,火曜 12:00 更新,2021年1月12日
2021-01-17,,配信,,J:COMオンデマンド,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,スマパスプレミアム,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,みるプラス,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,TELASA,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,ひかりTV,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,FOD,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,ニコニコチャンネル,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,GYAO!,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,HAPPY動画,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,Paravi,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,あにてれ,日曜 12:00 更新,2021年1月17日
2021-01-17,,配信,,ニコニコ生放送,日曜 22:30 - 23:00,2021年1月17日
2021-01-18,,配信,,TSUTAYA TV,月曜 19:00 更新,2021年1月18日
