開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-10,2023-03-28,放送,テレビ東京,,火曜 1:45 - 2:15（月曜深夜）,2023年1月10日 - 3月28日
2023-01-11,2023-03-29,放送,AT-X,,水曜 21:30 - 22:00,2023年1月11日 - 3月29日
2023-01-13,2023-03-31,放送,BSテレ東,,金曜 0:30 - 0:59（木曜深夜）,2023年1月13日 - 3月31日
2023-01-10,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,火曜 2:15（月曜深夜）,2023年1月10日
2023-01-15,,配信,,ABEMAプレミアム,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,Amazon Prime Video,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,DMM TV,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,FOD,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,Hulu,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,J:COMオンデマンド,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,milplus,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,Paravi,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,TELASA,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,auスマートパスプレミアム,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,U-NEXT,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,アニメ放題,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,バンダイチャンネル,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,ABEMA,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,GYAO!,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,ニコニコ生放送,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,Google Play,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,GYAO!ストア,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,HAPPY!動画,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,music.jp,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,Rakuten TV,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,VIDEX,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,YouTube,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,ニコニコチャンネル,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,ビデオマーケット,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
2023-01-15,,配信,,ムービーフルPlus,日曜 2:15（土曜深夜） 以降順次,2023年1月15日
