開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-10-12,,配信,,DMM.com,火曜 12:00 更新,2021年10月12日
2021-10-12,,配信,,TVer,火曜 12:00 更新,2021年10月12日
2021-10-12,,配信,,MBS動画イズム,火曜 12:00 更新,2021年10月12日
2021-10-12,,配信,,ニコニコ生放送,火曜 23:30 - 水曜 0:00,2021年10月12日
2022-04-03,2022-06-26,放送,TOKYO MX,,日曜 0:30 - 1:00（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-26,放送,とちぎテレビ,,日曜 0:30 - 1:00（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-26,放送,群馬テレビ,,日曜 0:30 - 1:00（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-26,放送,BS11,,日曜 0:30 - 1:00（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-26,放送,テレビ新潟,,日曜 1:25 - 1:55（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-26,放送,中京テレビ,,日曜 1:55 - 2:25（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-29,放送,毎日放送,,日曜 2:08 - 2:38（土曜深夜）,2022年4月3日 - 6月29日
2022-04-04,2022-06-27,放送,福岡放送,,月曜 1:50 - 2:20（日曜深夜）,2022年4月4日 - 6月27日
2022-04-07,2022-06-30,放送,テレビ静岡,,木曜 1:50 - 2:20（水曜深夜）,2022年4月7日 - 6月30日
2022-04-07,2022-06-30,放送,AT-X,,木曜 22:30 - 23:00,2022年4月7日 - 6月30日
2022-04-08,2022-07-01,放送,札幌テレビ,,金曜 2:04 - 2:34（木曜深夜）,2022年4月8日 - 7月1日
2022-04-09,2022-07-02,放送,中国放送,,土曜 1:55 - 2:25（金曜深夜）,2022年4月9日 - 7月2日
2022-04-09,2022-07-02,放送,RSK山陽放送,,土曜 1:55 - 2:25（金曜深夜）,2022年4月9日 - 7月2日
2022-04-09,2022-07-02,放送,ミヤギテレビ,,土曜 1:59 - 2:29（金曜深夜）,2022年4月9日 - 7月2日
2022-04-02,,配信,,ABEMA,日曜 0:30 - 1:00（土曜深夜）,2022年4月2日
2022-04-05,,配信,,dアニメストア（本店・for Prime Video・ニコニコ支店）,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,バンダイチャンネル,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,Hulu,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,Amazon Prime Video,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,U-NEXT,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,アニメ放題,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,FOD,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,GYAO!,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,ニコニコチャンネル,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,ひかりTV,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,ビデオマーケット,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,music.jp,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,DMM.com,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,TVer,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,MBS動画イズム,火曜 12:00 更新,2022年4月5日
2022-04-05,,配信,,ニコニコ生放送,火曜 23:30 - 水曜 0:00,2022年4月5日
2022-04-06,,配信,,TELASA,水曜 0:00（火曜深夜） 更新,2022年4月6日
2022-04-06,,配信,,J:COMオンデマンド,水曜 0:00（火曜深夜） 更新,2022年4月6日
2022-04-06,,配信,,auスマートパスプレミアム,水曜 0:00（火曜深夜） 更新,2022年4月6日
2022-04-06,,配信,,milplus,水曜 0:00（火曜深夜） 更新,2022年4月6日
