開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-04-05,2021-09-26,放送,フジテレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,北海道文化放送,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,岩手めんこいテレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,仙台放送,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,さくらんぼテレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,NST新潟総合テレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,長野放送,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,テレビ静岡,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,石川テレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,東海テレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,関西テレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,さんいん中央テレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,岡山放送,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,テレビ新広島,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,高知さんさんテレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,テレビ西日本,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,サガテレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-05,2021-09-26,放送,鹿児島テレビ,,日曜 9:00 - 9:30,2020年4月5日 - 2021年9月26日
2020-04-11,2021-10-02,放送,テレビ熊本,,土曜 5:30 - 6:00,2020年4月11日 - 2021年10月2日
2020-04-12,2021-10-03,放送,福井テレビ,,日曜 5:00 - 5:30,2020年4月12日 - 2021年10月3日
2020-04-12,2021-10-03,放送,テレビ宮崎,,日曜 5:30 - 6:00,2020年4月12日 - 2021年10月3日
2020-04-12,2021-10-03,放送,富山テレビ,,日曜 6:15 - 6:46,2020年4月12日 - 2021年10月3日
2020-04-12,2021-10-03,放送,秋田テレビ,,日曜 6:30 - 7:00,2020年4月12日 - 2021年10月3日
2020-04-12,2021-10-03,放送,テレビ長崎,,日曜 6:30 - 7:00,2020年4月12日 - 2021年10月3日
2020-04-17,2020-09-25,放送,テレビ愛媛,,金曜 16:20 - 16:50土曜 5:30 - 6:00日曜 9:00 - 9:30,2020年4月17日 - 2020年9月25日2020年10月3日 - 2021年3月27日2021年4月4日 - 2021年9月26日
2020-04-06,,配信,,FOD,不明,2020年4月6日 -
2020-04-06,,配信,,TVer,不明,2020年4月6日 -
2020-04-12,,配信,,Dアニメストア,不明,2020年4月12日 -
2020-04-13,,配信,,Netflix,不明,2020年4月13日 -
2020-04-13,,配信,,U-NEXT,不明,2020年4月13日 -
2020-04-13,,配信,,アニメ放題,不明,未定
