開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-07-06,2022-08-31,放送,AT-X,,水曜 22:00 - 22:30,2022年7月6日 - 8月31日
2022-07-06,2022-08-31,放送,TOKYO MX,,水曜 23:30 - 木曜 0:00,2022年7月6日 - 8月31日
2022-07-07,2022-09-01,放送,KBS京都,,木曜 0:30 - 1:00（水曜深夜）,2022年7月7日 - 9月1日
2022-07-07,2022-09-01,放送,サンテレビ,,木曜 0:30 - 1:00（水曜深夜）,2022年7月7日 - 9月1日
2022-07-07,2022-09-01,放送,BS11,,木曜 23:00 - 23:30,2022年7月7日 - 9月1日
2022-07-09,2022-09-03,放送,テレビ愛知,,土曜 3:05 - 3:35（金曜深夜）,2022年7月9日 - 9月3日
2022-10-06,2022-12-22,放送,AT-X,,木曜 22:30 - 23:00,2022年10月6日 - 12月22日
2022-10-07,2022-12-23,放送,BS11,,金曜 1:00 - 1:30（木曜深夜）,2022年10月7日 - 12月23日
2022-10-08,2022-12-24,放送,TOKYO MX,,土曜 1:35 - 2:05（金曜深夜）,2022年10月8日 - 12月24日
2022-10-08,2022-12-24,放送,KBS京都,,土曜 23:30 - 日曜 0:00,2022年10月8日 - 12月24日
2022-10-09,2022-12-25,放送,サンテレビ,,日曜 0:30 - 1:00（土曜深夜）,2022年10月9日 - 12月25日
2022-10-12,2022-12-28,放送,テレビ愛知,,水曜 2:05 - 2:35（火曜深夜）,2022年10月12日 - 12月28日
2023-03-08,,放送,AT-X,,水曜 22:30 - 23:00,2023年3月8日
2023-03-10,,放送,BS11,,金曜 1:00 - 1:30（木曜深夜）,2023年3月10日
2023-03-10,,放送,サンテレビ,,金曜 1:00 - 1:30（木曜深夜）,2023年3月10日
2023-03-10,,放送,TOKYO MX,,金曜 1:30 - 2:00（木曜深夜）,2023年3月10日
2023-03-10,,放送,KBS京都,,金曜 1:30 - 2:00（木曜深夜）,2023年3月10日
2023-03-10,,放送,テレビ愛知,,金曜 3:05 - 3:35（木曜深夜）,2023年3月10日
2022-07-06,,配信,,Netflix,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,ABEMA,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,dアニメストア,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,ニコニコチャンネル[75],水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,GYAO!,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,ひかりTV,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,FOD,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,バンダイチャンネル,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,hulu,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,TELASA,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,J:COMオンデマンド,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,みるプラス見放題プレミアム,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,アニメ放題,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,Amazon Prime Video,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,Disney+,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,WOWOWオンデマンド,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,U-NEXT,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,Rakuten TV,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,music.jp,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,ビデオマーケット,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,HAPPY!動画,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,クランクイン！ビデオ,水曜 23:30 更新,2022年7月6日
2022-07-06,,配信,,ムービーフルPlus,水曜 23:30 更新,2022年7月6日
2022-11-26,,配信,,Netflix,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,ABEMA,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,dアニメストア,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,ニコニコチャンネル,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,GYAO!,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,ひかりTV,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,FOD,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,バンダイチャンネル,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,hulu,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,TELASA,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,J:COMオンデマンド,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,みるプラス見放題プレミアム,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,アニメ放題,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,Amazon Prime Video,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,Disney+,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,WOWOWオンデマンド,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,U-NEXT,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,Rakuten TV,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,music.jp,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,ビデオマーケット,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,HAPPY!動画,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,クランクイン！ビデオ,土曜 1:35（金曜深夜）更新,2022年11月26日
2022-11-26,,配信,,ムービーフルPlus,土曜 1:35（金曜深夜）更新,2022年11月26日
2023-03-10,,配信,,Netflix,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,ABEMA,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,dアニメストア,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,ニコニコチャンネル,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,GYAO!,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,ひかりTV,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,FOD,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,バンダイチャンネル,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,hulu,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,TELASA,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,J:COMオンデマンド,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,みるプラス見放題プレミアム,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,アニメ放題,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,Amazon Prime Video,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,Disney+,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,WOWOWオンデマンド,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,U-NEXT,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,Rakuten TV,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,music.jp,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,ビデオマーケット,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
2023-03-10,,配信,,HAPPY!動画,金曜 1:30（木曜深夜）以降順次更新,2023年3月10日
