開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-10-05,2023-02-15,放送,AT-X,,水曜 22:30 - 23:00,2022年10月5日 - 2023年2月15日
2022-10-05,2023-02-15,放送,TOKYO MX,,水曜 23:30 - 木曜 0:00,2022年10月5日 - 2023年2月15日
2022-10-06,2023-02-16,放送,KBS京都,,木曜 0:30 - 1:00（水曜深夜）,2022年10月6日 - 2023年2月16日
2022-10-06,2023-02-16,放送,サンテレビ,,木曜 0:30 - 1:00（水曜深夜）,2022年10月6日 - 2023年2月16日
2022-10-06,2023-02-16,放送,BS日テレ,,木曜 0:30 - 1:00（水曜深夜）,2022年10月6日 - 2023年2月16日
2022-10-07,2023-02-17,放送,テレビ愛知,,金曜 2:35 - 3:05（木曜深夜）,2022年10月7日 - 2023年2月17日
2022-10-05,,配信,,ABEMA,水曜 23:00 更新,2022年10月5日
2022-10-05,,配信,,dアニメストア,水曜 23:00 更新,2022年10月5日
2022-10-12,,配信,,niconico,順次 更新,2022年10月12日以降
2022-10-12,,配信,,Disney+,順次 更新,2022年10月12日以降
2022-10-12,,配信,,Netflix,順次 更新,2022年10月12日以降
2022-10-12,,配信,,ひかりTV,順次 更新,2022年10月12日以降
2022-10-12,,配信,,GYAO!,順次 更新,2022年10月12日以降
2022-10-12,,配信,,FOD,順次 更新,2022年10月12日以降
2022-10-12,,配信,,バンダイチャンネル,順次 更新,2022年10月12日以降
2022-10-12,,配信,,Hulu,順次 更新,2022年10月12日以降
2022-10-12,,配信,,TELASA,順次 更新,2022年10月12日以降
2022-10-12,,配信,,J:COMオンデマンド,順次 更新,2022年10月12日以降
2022-10-12,,配信,,milplus,順次 更新,2022年10月12日以降
2022-10-12,,配信,,アニメ放題,順次 更新,2022年10月12日以降
2022-10-12,,配信,,Amazon Prime Video,順次 更新,2022年10月12日以降
2022-10-12,,配信,,U-NEXT,順次 更新,2022年10月12日以降
2022-10-12,,配信,,Rakuten TV,順次 更新,2022年10月12日以降
2022-10-12,,配信,,DMM.com,順次 更新,2022年10月12日以降
2022-10-12,,配信,,music.jp,順次 更新,2022年10月12日以降
2022-10-12,,配信,,ビデオマーケット,順次 更新,2022年10月12日以降
2022-10-12,,配信,,HAPPY!動画,順次 更新,2022年10月12日以降
2022-10-12,,配信,,クランクイン！ビデオ,順次 更新,2022年10月12日以降
2022-10-12,,配信,,ムービーフルplus,順次 更新,2022年10月12日以降
