開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-07,2023-04-01,放送,AT-X,,土曜 23:30 - 日曜 0:00,2023年1月7日 - 4月1日
2023-01-08,2023-04-02,放送,TOKYO MX,,日曜 1:30 - 2:00（土曜深夜）,2023年1月8日 - 4月2日
2023-01-08,2023-04-02,放送,BS11,,日曜 1:30 - 2:00（土曜深夜）,2023年1月8日 - 4月2日
2023-01-08,,配信,,dアニメストア,日曜 1:30（土曜深夜） 更新,2023年1月8日
2023-01-08,,配信,,DMM TV,日曜 1:30（土曜深夜） 更新,2023年1月8日
2023-01-13,,配信,,Amazonプライム・ビデオ,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,ABEMA,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,U-NEXT,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,アニメ放題,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,J:COMオンデマンド,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,みるプラス,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,TELASA,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,auスマートパスプレミアム,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,FOD,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,バンダイチャンネル,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,Hulu,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,ひかりTV,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,GYAO!,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,ビデオマーケット,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,music.jp,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,Google Play/YouTube,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,HAPPY!動画,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,iTSCOMオンデマンド,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,OnGenムービー,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,ムービーフル,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
2023-01-13,,配信,,クランクイン！ビデオ,金曜 0:00（木曜深夜） 以降順次更新,2023年1月13日
