開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-10-07,2021-12-23,放送,TOKYO MX,,木曜 23:30 - 金曜 0:00,2021年10月7日 - 12月23日
2021-10-07,2021-12-23,放送,BS11,,木曜 23:30 - 金曜 0:00,2021年10月7日 - 12月23日
2021-10-07,2021-12-23,放送,AT-X,,木曜 23:30 - 金曜 0:00,2021年10月7日 - 12月23日
2021-10-10,2021-12-26,放送,毎日放送,,日曜 3:08 - 3:38（土曜深夜）,2021年10月10日 - 12月26日
2021-10-07,,配信,,dアニメストア,木曜 23:30 更新,2021年10月7日
2021-10-07,,配信,,バンダイチャンネル,木曜 23:30 更新,2021年10月7日
2021-10-07,,配信,,Hulu,木曜 23:30 更新,2021年10月7日
2021-10-10,,配信,,ニコニコチャンネル[20],日曜 23:30 更新,2021年10月10日
2021-10-10,,配信,,ニコニコ生放送[20],日曜 23:30 - 月曜 0:00,2021年10月10日
2021-10-10,,配信,,ABEMA,不明,2021年10月10日以降順次
2021-10-10,,配信,,Amazon Prime Video,不明,2021年10月10日以降順次
2021-10-10,,配信,,アニメ放題,不明,2021年10月10日以降順次
2021-10-10,,配信,,アニメカ,不明,2021年10月10日以降順次
2021-10-10,,配信,,auスマートパスプレミアム,不明,2021年10月10日以降順次
2021-10-10,,配信,,DMM.com,不明,2021年10月10日以降順次
2021-10-10,,配信,,dTV,不明,2021年10月10日以降順次
2021-10-10,,配信,,ふらっと動画,不明,2021年10月10日以降順次
2021-10-10,,配信,,FOD,不明,2021年10月10日以降順次
2021-10-10,,配信,,Google Play,不明,2021年10月10日以降順次
2021-10-10,,配信,,GYAO!,不明,2021年10月10日以降順次
2021-10-10,,配信,,GYAO!ストア,不明,2021年10月10日以降順次
2021-10-10,,配信,,HAPPY!動画,不明,2021年10月10日以降順次
2021-10-10,,配信,,ひかりTV,不明,2021年10月10日以降順次
2021-10-10,,配信,,J:COMオンデマンド メガパック,不明,2021年10月10日以降順次
2021-10-10,,配信,,マンガUP!,不明,2021年10月10日以降順次
2021-10-10,,配信,,MBS動画イズム,不明,2021年10月10日以降順次
2021-10-10,,配信,,milplus,不明,2021年10月10日以降順次
2021-10-10,,配信,,ムービーフルplus,不明,2021年10月10日以降順次
2021-10-10,,配信,,music.jp,不明,2021年10月10日以降順次
2021-10-10,,配信,,Paravi,不明,2021年10月10日以降順次
2021-10-10,,配信,,Rakuten TV,不明,2021年10月10日以降順次
2021-10-10,,配信,,TELASA,不明,2021年10月10日以降順次
2021-10-10,,配信,,TSUTAYA TV,不明,2021年10月10日以降順次
2021-10-10,,配信,,TVer,不明,2021年10月10日以降順次
2021-10-10,,配信,,U-NEXT,不明,2021年10月10日以降順次
2021-10-10,,配信,,ビデオマーケット,不明,2021年10月10日以降順次
