開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-08,2023-03-26,放送,朝日放送テレビ（制作局・幹事局）およびテレビ朝日系列全24局,,日曜 2:00 - 2:30（土曜深夜）,2023年1月8日 - 3月26日
2023-01-08,2023-03-26,放送,BS11,,日曜 23:30 - 月曜 0:00,2023年1月8日 - 3月26日
2023-01-09,2023-03-27,放送,AT-X,,月曜 21:30 - 22:00,2023年1月9日 - 3月27日
2023-01-08,,配信,,dアニメストア,日曜 2:30（土曜深夜）更新,2023年1月8日
2023-01-08,,配信,,DMM TV,日曜 2:30（土曜深夜）更新,2023年1月8日
2023-01-13,,配信,,U-NEXT,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,アニメ放題,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,ABEMA,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,バンダイチャンネル,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,Hulu,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,FOD,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,Amazon Prime Video,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,ニコニコチャンネル,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,GYAO!,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,TVer,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,Amazonビデオ,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,ビデオマーケット,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,music.jp,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,GYAO!ストア,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,クランクイン!ビデオ,金曜 2:30（木曜深夜）更新,2023年1月13日
2023-01-13,,配信,,HAPPY!動画,金曜 12:00 更新,2023年1月13日
2023-01-14,,配信,,TELASA,土曜 0:00（金曜深夜）更新,2023年1月14日
2023-01-14,,配信,,J:COMオンデマンド,土曜 0:00（金曜深夜）更新,2023年1月14日
2023-01-14,,配信,,milplus,土曜 0:00（金曜深夜）更新,2023年1月14日
2023-01-14,,配信,,auスマートパスプレミアム,土曜 0:00（金曜深夜）更新,2023年1月14日
