開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-13,2021-03-31,放送,日本テレビ,,水曜 1:29 - 1:59（火曜深夜）[注 1],2021年1月13日 - 3月31日
2021-01-13,2021-04-07,放送,札幌テレビ,,水曜 2:34 - 3:04（火曜深夜）,2021年1月13日 - 4月7日
2021-01-14,2021-04-01,放送,BS日テレ,,木曜 1:00 - 1:30（水曜深夜）,2021年1月14日 - 4月1日
2021-01-15,2021-04-02,放送,山口放送,,金曜 1:29 - 1:59（木曜深夜）,2021年1月15日 - 4月2日
2021-01-15,2021-04-02,放送,ミヤギテレビ,,金曜 1:39 - 2:09（木曜深夜）,2021年1月15日 - 4月2日
2021-01-15,2021-04-02,放送,福岡放送,,金曜 2:10 - 2:40（木曜深夜）,2021年1月15日 - 4月2日
2021-01-15,2021-04-04,放送,中京テレビ,,金曜 1:37 - 2:07（木曜深夜）（第1話）日曜 1:59 - 2:29（土曜深夜）（第2話以降）,2021年1月15日2021年1月24日 - 4月4日
2021-01-17,2021-04-04,放送,南海放送,,日曜 1:25 - 1:55（土曜深夜）,2021年1月17日 - 4月4日
2021-01-19,2021-04-06,放送,読売テレビ,,火曜 1:59 - 2:29（月曜深夜）,2021年1月19日 - 4月6日
2021-01-19,2021-04-06,放送,日本海テレビ,,火曜 2:05 - 2:35（月曜深夜）,2021年1月19日 - 4月6日
2021-01-21,2021-04-08,放送,テレビ金沢,,木曜 1:34 - 2:04（水曜深夜）,2021年1月21日 - 4月8日
2021-01-23,2021-04-10,放送,青森放送,,土曜 1:56 - 2:26（金曜深夜）,2021年1月23日 - 4月10日
2021-02-08,,放送,日テレプラス,,月曜 0:30 - 1:00（日曜深夜）,2021年2月8日 -
2021-06-30,,放送,日本テレビ,,水曜 1:34 - 2:34（火曜深夜）,2021年6月30日
2021-07-01,,放送,中京テレビ,,木曜 1:37 - 2:37（水曜深夜）,2021年7月1日
2021-07-02,,放送,福岡放送,,金曜 2:40 - 3:40（木曜深夜）,2021年7月2日
2021-07-04,,放送,ミヤギテレビ,,日曜 1:05 - 2:05（土曜深夜）,2021年7月4日
2021-07-09,,放送,青森放送,,金曜 0:54 - 1:54（木曜深夜）,2021年7月9日
2021-07-10,,放送,南海放送,,土曜 2:57 - 3:57（金曜深夜）,2021年7月10日
2021-07-19,,放送,札幌テレビ,,月曜 2:35 - 3:35（日曜深夜）,2021年7月19日
2021-07-29,,放送,読売テレビ,,木曜 1:45 - 2:49（水曜深夜）,2021年7月29日
2021-01-13,,配信,,dアニメストア,水曜 0:00（火曜深夜） 更新,2021年1月13日
2021-01-13,,配信,,Hulu,水曜 0:00（火曜深夜） 更新,2021年1月13日
2021-01-13,,配信,,J:COMオンデマンド,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,TELASA,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,ひかりTV,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,みるプラス,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,FOD,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,niconico,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,あにてれ,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,Paravi,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,U-NEXT,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,バンダイチャンネル,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,Amazonプライム・ビデオ,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,Google Play,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,Rakuten TV,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,TSUTAYA TV,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,ビデオマーケット,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,DMM.com,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,GYAO!ストア,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,music.jp,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,COCORO VIDEO,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,HAPPY!動画,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,ムービーフルPlus,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,日テレ無料,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,TVer,水曜 12:00 更新,2021年1月13日
2021-01-13,,配信,,GYAO!,水曜 12:00 更新,2021年1月13日
2021-06-30,,配信,,Hulu,水曜 0:00（火曜深夜） 更新,2021年6月30日
2021-06-30,,配信,,dアニメストア,水曜 0:00（火曜深夜） 更新,2021年6月30日
