開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-01-11,2022-03-29,放送,TOKYO MX,,火曜 0:30 - 1:00（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,BS11,,火曜 0:30 - 1:00（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,読売テレビ,,火曜 1:59 - 2:29（月曜深夜）,2022年1月11日 - 3月29日
2022-01-12,2022-03-30,放送,AT-X,,水曜 21:00 - 21:30,2022年1月12日 - 3月30日
2022-01-11,,配信,,ABEMA,火曜 0:30 - 1:00（月曜深夜）,2022年1月11日
2022-01-14,,配信,,dアニメストア,金曜 0:30（木曜深夜） 更新,2022年1月14日
2022-01-18,,配信,,ニコニコ生放送,火曜 0:30 - 1:00（月曜深夜）,2022年1月18日
2022-01-18,,配信,,ニコニコチャンネル,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,GYAO!,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,ひかりTV,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,Netflix,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,FOD,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,バンダイチャンネル,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,Hulu,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,TELASA,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,J:COMオンデマンド,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,みるプラス,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,U-NEXT,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,アニメ放題,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,Amazon Prime Video,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,アニメカ,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,Rakuten TV,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,DMM.com,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,music.jp,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,ビデオマーケット,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,HAPPY!動画,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,ムービーフルplus,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
2022-01-18,,配信,,クランクイン！ビデオ,火曜 0:30（月曜深夜）以降順次更新,2022年1月18日以降順次
