開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-04-03,2020-06-19,放送,TOKYO MX,,金曜 22:00 - 22:30,2020年4月3日 - 6月19日
2020-04-03,2020-06-19,放送,BS11,,金曜 23:30 - 土曜 0:00,2020年4月3日 - 6月19日
2020-04-26,2020-06-21,放送,サンテレビ,,日曜 1:30 - 2:00（土曜深夜）,2020年4月26日 - 6月21日
2020-04-26,2020-06-21,放送,KBS京都,,日曜 2:30 - 3:00（土曜深夜）,2020年4月26日 - 6月21日
2020-05-15,,放送,日テレプラス,,金曜 1:30 - 2:00（木曜深夜）,2020年5月15日 -
2020-04-03,,配信,,ABEMA,金曜 22:00 - 22:30,2020年4月3日
2020-04-10,,配信,,Amazonプライムビデオ,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,dアニメストア,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,dTV,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,FOD,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,Netflix,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,TSUTAYA TV,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,ニコニコチャンネル,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,バンダイチャンネル,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,ひかりTV,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,ビデオマーケット,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,Rakuten TV,金曜 0:00（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,ニコニコ生放送,金曜 0:00 - 0:30（木曜深夜）,2020年4月10日
