開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-07,2021-09-22,放送,TOKYO MX,,水曜 23:00 - 23:30,2021年7月7日 - 9月22日
2021-07-08,2021-09-23,放送,BS日テレ,,木曜 0:00 - 0:30（水曜深夜）,2021年7月8日 - 9月23日
2021-07-09,2021-09-24,放送,毎日放送,,金曜 2:30 - 3:00（木曜深夜）,2021年7月9日 - 9月24日
2021-07-09,2021-09-24,放送,AT-X,,金曜 22:00 - 22:30,2021年7月9日 - 9月24日
2021-07-10,2021-09-25,放送,J:COMテレビ,,土曜 1:00 - 1:30（金曜深夜）,2021年7月10日 - 9月25日
2021-09-24,,放送,テレビ長崎,,金曜 1:20 - 1:50（木曜深夜）,2021年9月24日 -
2021-07-07,,配信,,dアニメストア,水曜 23:30 更新,2021年7月7日
2021-07-07,,配信,,Netflix,水曜 23:30 更新,2021年7月7日
2021-07-12,,配信,,Amazon Prime Video,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,J:COMオンデマンド,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,みるプラス,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,TELASA,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,U-NEXT,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,アニメ放題,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,ひかりTV,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,ABEMA,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,Hulu,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,バンダイチャンネル,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,MBS動画イズム,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,GYAO!,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,TVer,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,FOD,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,niconico,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,dTV,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,Rakuten TV,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,ビデオマーケット,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,DMM.com,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,GYAO!ストア,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,music.jp,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,HAPPY!動画,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,MOVIEFULL,月曜 0:00 更新,2021年7月12日
2021-07-12,,配信,,クランクイン!ビデオ,月曜 0:00 更新,2021年7月12日
