開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-04,2021-09-19,放送,TOKYO MX,,日曜 22:00 - 22:30,2021年7月4日 - 9月19日
2021-07-04,2021-09-19,放送,BS11,,日曜 23:30 - 月曜 0:00,2021年7月4日 - 9月19日
2021-07-06,2021-09-21,放送,読売テレビ,,火曜 1:59 - 2:29（月曜深夜）,2021年7月6日 - 9月21日
2021-07-08,2021-09-23,放送,AT-X,,木曜 21:30 - 22:00,2021年7月8日 - 9月23日
2021-07-04,,配信,,dアニメストア,日曜 22:00 更新,2021年7月4日
2021-07-04,,配信,,Amazon Prime Video,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,バンダイチャンネル,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,TELASA,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,J:COMオンデマンド,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,milplus,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,TSUTAYA TV,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,ひかりTV,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,FOD,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,ビデオマーケット,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,Rakuten TV,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,HAPPY!動画,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,DMM.com,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,music.jp,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-04,,配信,,GYAO!,日曜 22:30 以降順次更新,2021年7月4日以降順次
2021-07-11,,配信,,Hulu,日曜 22:00 以降順次更新,2021年7月11日以降順次
2021-07-11,,配信,,auスマートパスプレミアム,日曜 22:00 以降順次更新,2021年7月11日以降順次
2021-07-11,,配信,,U-NEXT,日曜 22:00 以降順次更新,2021年7月11日以降順次
2021-07-11,,配信,,ABEMA,日曜 22:00 以降順次更新,2021年7月11日以降順次
2021-07-11,,配信,,ytv MyDo!,日曜 22:00 以降順次更新,2021年7月11日以降順次
2021-07-11,,配信,,TVer,日曜 22:00 以降順次更新,2021年7月11日以降順次
