開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-04-06,2021-06-22,放送,AT-X,,火曜 23:30 - 水曜 0:00,2021年4月6日 - 6月22日
2021-04-07,2021-06-23,放送,TOKYO MX,,水曜 0:30 - 1:00（火曜深夜）,2021年4月7日 - 6月23日
2021-04-07,2021-06-23,放送,毎日放送,,水曜 3:00 - 3:30（火曜深夜）,2021年4月7日 - 6月23日
2021-04-08,2021-06-24,放送,BS11,,木曜 0:00 - 0:30（水曜深夜）,2021年4月8日 - 6月24日
2021-04-07,,配信,,ひかりTV,水曜 0:00（火曜深夜） 更新,2021年4月7日
2021-04-11,,配信,,dTVチャンネル,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-14,,配信,,niconico,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,ABEMA,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,dアニメストア,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,Netflix,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,GYAO!,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,FOD,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,バンダイチャンネル,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,Hulu,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,J:COMオンデマンド,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,TELASA,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,アニメ放題,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,U-NEXT,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,Amazonプライム・ビデオ,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,Rakuten TV,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,DMM.com,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,ビデオマーケット,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,HAPPY!動画,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,クランクイン！ビデオ,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
2021-04-14,,配信,,ムービーフルplus,水曜 0:00（火曜深夜）以降 更新,2021年4月14日以降順次
