開始,終了,タイプ,放送局,配信サイト,時間,期間
2018-07-08,2018-09-30,放送,TOKYO MX,,日曜 0:00 - 0:30（土曜深夜）,2018年7月8日 - 9月30日
2018-07-08,2018-09-30,放送,とちぎテレビ,,日曜 0:00 - 0:30（土曜深夜）,2018年7月8日 - 9月30日
2018-07-08,2018-09-30,放送,群馬テレビ,,日曜 0:00 - 0:30（土曜深夜）,2018年7月8日 - 9月30日
2018-07-08,2018-09-30,放送,BS11,,日曜 0:00 - 0:30（土曜深夜）,2018年7月8日 - 9月30日
2018-07-08,2018-09-30,放送,テレビ愛知,,日曜 1:50 - 2:20（土曜深夜）,2018年7月8日 - 9月30日
2018-07-08,2018-09-30,放送,北海道放送,,日曜 2:38 - 3:08（土曜深夜）,2018年7月8日 - 9月30日
2018-07-08,2018-09-30,放送,毎日放送,,日曜 2:38 - 3:08（土曜深夜）,2018年7月8日 - 9月30日
2018-07-09,2018-10-01,放送,RKB毎日放送,,月曜 2:25 - 2:55（日曜深夜）,2018年7月9日 - 10月1日
2018-07-10,2018-10-02,放送,AT-X,,火曜 23:00 - 23:30,2018年7月10日 - 10月2日
2018-07-09,,配信,,dアニメストア,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,ニコニコチャンネル,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,GYAO!,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,dTV,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,バンダイチャンネル,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,Amazonビデオ,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,ひかりTV,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,U-NEXT,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,アニメ放題,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,FOD,月曜 12:00 更新,2018年7月9日
2018-07-09,,配信,,ビデオマーケット,月曜 12:00 更新,2018年7月9日
