開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-01-10,2022-03-28,放送,BSテレ東,,月曜 1:05 - 1:10（日曜深夜）,2022年1月10日 - 3月28日
2022-01-11,2022-03-29,放送,テレビ東京,,火曜 2:30 - 2:35（月曜深夜）,2022年1月11日 - 3月29日
2022-01-13,2022-03-31,放送,AT-X,,木曜 22:16 - 22:22,2022年1月13日 - 3月31日
2022-01-10,,配信,,Paravi,月曜 1:10（日曜深夜） 更新,2022年1月10日
2022-01-10,,配信,,dTV,月曜 1:10（日曜深夜） 更新,2022年1月10日
2022-01-10,,配信,,アニメタイムズ,月曜 1:10（日曜深夜） 更新,2022年1月10日
2022-01-13,,配信,,アニメ放題,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,U-NEXT,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,dアニメストア,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,バンダイチャンネル,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,TELASA,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,J:COMオンデマンド,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,auスマートパスプレミアム,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,FOD,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,ABEMA,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,Hulu,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,アニメカ,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,バンダイチャンネル,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,J:COMオンデマンド,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,ひかりTV,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,TSUTAYA TV,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,Rakuten TV,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,ニコニコチャンネル,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,Amazonプライムビデオ,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,ビデオマーケット,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,music.jp,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,DMM.com,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,GYAO!ストア,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,GYAO!,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,Tver,木曜 0:00（水曜深夜） 更新,2022年1月13日
2022-01-13,,配信,,ネットもテレ東,木曜 0:00（水曜深夜） 更新,2022年1月13日
