開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-04-04,2021-06-20,放送,TOKYO MX,,日曜 22:00 - 22:30,2021年4月4日 - 6月20日
2021-04-06,2021-06-22,放送,読売テレビ,,火曜 2:59 - 3:29（月曜深夜）,2021年4月6日 - 6月22日
2021-04-07,2021-06-23,放送,BSフジ,,水曜 0:00 - 0:30（火曜深夜）,2021年4月7日 - 6月23日
2021-05-08,2021-07-24,放送,アニマックス,,土曜 20:30 - 21:00,2021年5月8日 - 7月24日
2021-04-04,,配信,,ABEMA,日曜 23:00 更新,2021年4月4日
2021-04-11,,配信,,ニコニコチャンネル,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,Rakuten TV,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,Video Market,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,GYAO!ストア,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,クランクイン！ビデオ,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,DMM.com,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,バンダイチャンネル,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,auスマートパスプレミアム,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,TELASA,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,dアニメストア,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,Amazon Prime Video,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,Hulu,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,Netflix,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,ひかりTV,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,U-NEXT,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,アニメ放題,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,FOD,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,ytv MyDo!,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,GYAO!,日曜 0:00（土曜深夜） 更新,2021年4月11日
2021-04-11,,配信,,ニコニコ生放送,日曜 23:30 - 月曜 0:00,2021年4月11日
