開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-04-02,2022-06-25,放送,TOKYO MX,,土曜 23:30 - 日曜 0:00,2022年4月2日 - 6月25日
2022-04-02,2022-06-25,放送,とちぎテレビ,,土曜 23:30 - 日曜 0:00,2022年4月2日 - 6月25日
2022-04-02,2022-06-25,放送,群馬テレビ,,土曜 23:30 - 日曜 0:00,2022年4月2日 - 6月25日
2022-04-02,2022-06-25,放送,BS11,,土曜 23:30 - 日曜 0:00,2022年4月2日 - 6月25日
2022-04-03,2022-06-26,放送,毎日放送,,日曜 3:08 - 3:38（土曜深夜）,2022年4月3日 - 6月26日
2022-04-03,2022-06-26,放送,AT-X,,日曜 23:30 - 月曜 0:00,2022年4月3日 - 6月26日
2022-04-06,2022-06-29,放送,テレビ北海道,,水曜 1:30 - 2:00（火曜深夜）,2022年4月6日 - 6月29日
2022-04-09,2022-07-02,放送,岩手めんこいテレビ,,土曜 1:30 - 2:00（金曜深夜）,2022年4月9日 - 7月2日
2022-04-12,2022-07-04,放送,九州朝日放送,,火曜 1:50 - 2:20（月曜深夜）,2022年4月12日 - 7月4日
2022-04-25,,放送,グリーンチャンネル,,月曜 12:30 - 13:00,2022年4月25日 -
2022-04-02,,配信,,ABEMA,土曜 23:30 - 日曜 0:00,2022年4月2日
2022-04-05,,配信,,GYAO!,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,ニコニコチャンネル,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,Amazon Prime Video,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,dアニメストア（本店・for Prime Video・ニコニコ支店）,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,U-NEXT,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,アニメ放題,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,バンダイチャンネル,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,Hulu,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,J:COMオンデマンド,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,TELASA,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,みるプラス,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,auスマートパスプレミアム,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,FOD,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,WOWOWオンデマンド,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,ビデオマーケット,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,DMM.com,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,music.jp,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,GYAO!ストア,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,HAPPY!動画,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,ムービーフルplus,火曜 12:00以降順次更新,2022年4月5日以降順次
2022-04-05,,配信,,ニコニコ生放送,火曜 23:00 - 23:30,2022年4月5日
2022-04-25,,配信,,グリーンチャンネルWeb,月曜 12:30 更新,2022年4月25日
