開始,終了,タイプ,放送局,配信サイト,時間,期間
2019-04-06,2019-09-21,放送,テレビ東京,,土曜 1:23 - 1:53（金曜深夜）,2019年4月6日 - 9月21日
2019-04-06,2019-09-21,放送,テレビ愛知,,土曜 2:05 - 2:35（金曜深夜）,2019年4月6日 - 9月21日
2019-04-06,2019-09-21,放送,テレビ大阪,,土曜 2:10 - 2:40（金曜深夜）,2019年4月6日 - 9月21日
2019-04-06,2019-09-21,放送,AT-X,,土曜 21:00 - 21:30,2019年4月6日 - 9月21日
2019-04-19,2019-10-18,放送,長崎文化放送,,金曜 1:55 - 2:21（木曜深夜）,2019年4月19日 - 10月18日
2019-07-08,2019-12-30,放送,びわ湖放送,,月曜 2:30 - 3:00（日曜深夜）,2019年7月8日 - 12月30日
2019-07-16,2019-12-31,放送,BSテレ東,,火曜 0:30 - 1:00（月曜深夜）,2019年7月16日 - 12月31日
2019-04-06,,配信,,あにてれ,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,dTV,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,ひかりTV,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,DMM.com,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,ビデオマーケット,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,GYAO!ストア,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,バンダイチャンネル,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,Amazon Prime Video,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,Google Play,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,ニコニコチャンネル,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,HAPPY!動画,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,ムービーフル,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,Rakuten TV,土曜 12:00 更新,2019年4月6日
2019-04-06,,配信,,TSUTAYA TV,土曜 19:00 更新,2019年4月6日
2019-04-07,,配信,,J:COMオンデマンド,日曜 0:00 更新,2019年4月7日
2019-04-09,,配信,,dアニメストア,火曜 12:00 更新,2019年4月9日
2019-04-09,,配信,,U-NEXT,火曜 12:00 更新,2019年4月9日
2019-04-09,,配信,,アニメ放題,火曜 12:00 更新,2019年4月9日
2019-04-09,,配信,,Paravi,火曜 12:00 更新,2019年4月9日
2019-04-09,,配信,,Hulu,火曜 12:00 更新,2019年4月9日
2020-04-07,2020-09-22,放送,テレビ東京,,火曜 1:30 - 2:00（月曜深夜）,2020年4月7日 - 9月22日
2020-04-07,2020-09-22,放送,テレビ愛知,,火曜 1:30 - 2:00（月曜深夜）,2020年4月7日 - 9月22日
2020-04-07,2020-09-22,放送,テレビ大阪,,火曜 2:05 - 2:35（月曜深夜）,2020年4月7日 - 9月22日
2020-04-09,2020-09-24,放送,AT-X,,木曜 21:30 - 22:00,2020年4月9日 - 9月24日
