開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-01-08,2020-03-25,放送,AT-X,,水曜 22:00 - 22:30,2020年1月8日 - 3月25日
2020-01-09,2020-03-26,放送,TOKYO MX,,木曜 1:35 - 2:05（水曜深夜）,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,放送,テレビ愛知,,木曜 2:05 - 2:35（水曜深夜）,2020年1月9日 - 3月26日
2020-01-09,2020-03-26,放送,朝日放送テレビ,,木曜 2:11 - 2:41（水曜深夜）,2020年1月9日 - 3月26日
2020-01-11,2020-03-28,放送,BS11,,土曜 1:00 - 1:30（金曜深夜）,2020年1月11日 - 3月28日
2020-01-08,,配信,,dアニメストア,水曜 22:30 更新,2020年1月8日
2020-01-08,,配信,,Amazon Prime Video,水曜 22:30 更新,2020年1月8日
2020-01-15,,配信,,Netflix,未定,2020年1月15日以降
2020-01-15,,配信,,Hulu,未定,2020年1月15日以降
2020-01-15,,配信,,バンダイチャンネル,未定,2020年1月15日以降
2020-01-15,,配信,,U-NEXT,未定,2020年1月15日以降
2020-01-15,,配信,,アニメ放題,未定,2020年1月15日以降
2020-01-15,,配信,,ビデオパス,未定,2020年1月15日以降
2020-01-15,,配信,,J:COMオンデマンド,未定,2020年1月15日以降
2020-01-15,,配信,,ひかりTV,未定,2020年1月15日以降
2020-01-15,,配信,,AbemaTV,未定,2020年1月15日以降
2020-01-15,,配信,,GYAO!,未定,2020年1月15日以降
2020-01-15,,配信,,niconico,未定,2020年1月15日以降
2020-01-15,,配信,,FOD,未定,2020年1月15日以降
2020-01-15,,配信,,あにてれ,未定,2020年1月15日以降
2020-01-15,,配信,,Rakuten TV,未定,2020年1月15日以降
2020-01-15,,配信,,ビデオマーケット,未定,2020年1月15日以降
2020-01-15,,配信,,DMM動画,未定,2020年1月15日以降
2020-01-15,,配信,,PlayStation Video,未定,2020年1月15日以降
2020-01-15,,配信,,HAPPY!動画,未定,2020年1月15日以降
2020-01-15,,配信,,MOVIEFULL,未定,2020年1月15日以降
2023-01-11,2023-03-29,放送,AT-X,,水曜 23:30 - 木曜 0:00,2023年1月11日 - 3月29日
2023-01-12,2023-03-30,放送,TOKYO MX,,木曜 1:30 - 2:00（水曜深夜）,2023年1月12日 - 3月30日
2023-01-12,2023-03-30,放送,BS11,,木曜 1:30 - 2:00（水曜深夜）,2023年1月12日 - 3月30日
2023-01-12,2023-03-30,放送,朝日放送テレビ,,木曜 3:14 - 3:44（水曜深夜）,2023年1月12日 - 3月30日
2023-01-14,2023-04-01,放送,テレビ愛知,,土曜 2:05 - 2:35（金曜深夜）,2023年1月14日 - 4月1日
2023-04-12,,放送,AT-X,,水曜 23:30 - 木曜 0:00,2023年4月12日
2023-04-13,,放送,BS11,,木曜 0:00 - 0:30（水曜深夜）,2023年4月13日
2023-04-13,,放送,TOKYO MX,,木曜 2:00 - 2:30（水曜深夜）,2023年4月13日
2023-04-13,,放送,朝日放送テレビ,,木曜 3:14 - 3:44（水曜深夜）,2023年4月13日
2023-04-15,,放送,テレビ愛知,,土曜 2:05 - 2:35（金曜深夜）,2023年4月15日
2023-04-20,,放送,朝日放送テレビ,,木曜 3:14 - 3:44（水曜深夜）,2023年4月20日
2023-04-20,,放送,TOKYO MX,,木曜 3:30 - 4:00（水曜深夜）,2023年4月20日
2023-04-21,,放送,AT-X,,金曜 20:30 - 21:00,2023年4月21日
2023-04-22,,放送,テレビ愛知,,土曜 2:05 - 2:35（金曜深夜）,2023年4月22日
2023-05-04,,放送,BS11,,木曜 1:30 - 2:00（水曜深夜）,2023年5月4日
2023-01-12,,配信,,dアニメストア,木曜 0:00（水曜深夜） 更新,2023年1月12日
2023-01-18,,配信,,Amazon Prime Video,未定,2023年1月18日以降
2023-01-18,,配信,,Disney+,未定,2023年1月18日以降
2023-01-18,,配信,,DMM TV,未定,2023年1月18日以降
2023-01-18,,配信,,FOD,未定,2023年1月18日以降
2023-01-18,,配信,,Hulu,未定,2023年1月18日以降
2023-01-18,,配信,,J:COMオンデマンドメガパック,未定,2023年1月18日以降
2023-01-18,,配信,,milplus見放題パックプライム,未定,2023年1月18日以降
2023-01-18,,配信,,Netflix,未定,2023年1月18日以降
2023-01-18,,配信,,TELASA,未定,2023年1月18日以降
2023-01-18,,配信,,U-NEXT,未定,2023年1月18日以降
2023-01-18,,配信,,アニメ放題,未定,2023年1月18日以降
2023-01-18,,配信,,スマートパスプレミアム,未定,2023年1月18日以降
2023-01-18,,配信,,バンダイチャンネル,未定,2023年1月18日以降
2023-01-18,,配信,,ひかりTV,未定,2023年1月18日以降
2023-01-18,,配信,,AVOD,未定,2023年1月18日以降
2023-01-18,,配信,,ABEMA,未定,2023年1月18日以降
2023-01-18,,配信,,GYAO!,未定,2023年1月18日以降
2023-01-18,,配信,,ニコニコ,未定,2023年1月18日以降
2023-01-18,,配信,,TVOD,未定,2023年1月18日以降
2023-01-18,,配信,,Amazon ビデオ,未定,2023年1月18日以降
2023-01-18,,配信,,GYAO!ストア,未定,2023年1月18日以降
2023-01-18,,配信,,HAPPY!動画,未定,2023年1月18日以降
2023-01-18,,配信,,music.jp,未定,2023年1月18日以降
2023-01-18,,配信,,Rakuten TV,未定,2023年1月18日以降
2023-01-18,,配信,,クランクイン!ビデオ,未定,2023年1月18日以降
2023-01-18,,配信,,ビデオマーケット,未定,2023年1月18日以降
2023-01-18,,配信,,ムービーフルPlus,未定,2023年1月18日以降
