開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-11-04,2022-12-23,放送,TOKYO MX,,金曜 0:30 - 1:00（木曜深夜）,2022年11月4日 - 12月23日
2022-11-04,2022-12-23,放送,BS11,,金曜 0:30 - 1:00（木曜深夜）,2022年11月4日 - 12月23日
2022-11-04,2022-12-23,放送,KBS京都,,金曜 1:00 - 1:30（木曜深夜）,2022年11月4日 - 12月23日
2022-11-04,2022-12-23,放送,サンテレビ,,金曜 1:30 - 2:00（木曜深夜）,2022年11月4日 - 12月23日
2022-11-04,2022-12-23,放送,AT-X,,金曜 22:30 - 23:00,2022年11月4日 - 12月23日
2022-11-05,2022-12-24,放送,テレビ愛知,,土曜 2:05 - 2:35（金曜深夜）,2022年11月5日 - 12月24日
2022-11-08,2022-12-27,放送,中国放送,,火曜 1:30 - 2:00（月曜深夜）,2022年11月8日 - 12月27日
2022-11-08,2022-12-27,放送,北海道放送,,火曜 1:56 - 2:26（月曜深夜）,2022年11月8日 - 12月27日
2022-11-11,2022-12-30,放送,長崎放送,,金曜 1:25 - 1:55（木曜深夜）,2022年11月11日 - 12月30日
2023-01-20,,放送,TOKYO MX,,金曜 1:00 - 1:30（木曜深夜）,2023年1月20日
2023-01-20,,放送,サンテレビ,,金曜 1:00 - 1:30（木曜深夜）,2023年1月20日
2023-01-20,,放送,KBS京都,,金曜 1:30 - 2:00（木曜深夜）,2023年1月20日
2023-01-24,,放送,AT-X,,火曜 1:00 - 1:30（月曜深夜）,2023年1月24日
2023-01-24,,放送,中国放送,,火曜 1:55 - 2:25（月曜深夜）,2023年1月24日
2023-01-24,,放送,北海道放送,,火曜 2:26 - 2:56（月曜深夜）,2023年1月24日
2023-01-24,,放送,テレビ愛知,,火曜 3:05 - 3:35（月曜深夜）,2023年1月24日
2023-01-27,,放送,長崎放送,,金曜 1:25 - 1:55（木曜深夜）,2023年1月27日
2023-02-03,,放送,BS11,,金曜 1:00 - 1:30（木曜深夜）,2023年2月3日
2023-02-12,,放送,TOKYO MX,,日曜 19:30 - 20:00,2023年2月12日
2023-02-12,,放送,KBS京都,,日曜 19:30 - 20:00,2023年2月12日
2023-02-12,,放送,AT-X,,日曜 19:30 - 20:00,2023年2月12日
2023-02-14,,放送,テレビ愛知,,火曜 3:05 - 3:35（月曜深夜）,2023年2月14日
2023-02-17,,放送,BS11,,金曜 1:00 - 1:30（木曜深夜）,2023年2月17日
2023-02-17,,放送,サンテレビ,,金曜 1:00 - 1:30（木曜深夜）,2023年2月17日
2023-02-17,,放送,長崎放送,,金曜 1:25 - 1:55（木曜深夜）,2023年2月17日
2023-02-21,,放送,中国放送,,火曜 2:15 - 2:45（月曜深夜）,2023年2月21日
2023-02-21,,放送,北海道放送,,火曜 2:26 - 2:56（月曜深夜）,2023年2月21日
2023-03-25,,放送,TOKYO MX,,土曜 20:30 - 21:00,2023年3月25日
2023-03-25,,放送,KBS京都,,土曜 20:30 - 21:00,2023年3月25日
2023-03-25,,放送,AT-X,,土曜 20:30 - 21:00,2023年3月25日
2023-03-28,,放送,テレビ愛知,,火曜 3:05 - 3:35（月曜深夜）,2023年3月28日
2023-03-31,,放送,BS11,,金曜 1:00 - 1:30（木曜深夜）,2023年3月31日
2023-03-31,,放送,サンテレビ,,金曜 1:00 - 1:30（木曜深夜）,2023年3月31日
2023-03-31,,放送,長崎放送,,金曜 1:25 - 1:55（木曜深夜）,2023年3月31日
2023-04-04,,放送,北海道放送,,火曜 1:56 - 2:26（月曜深夜）,2023年4月4日
2023-04-04,,放送,中国放送,,火曜 2:15 - 2:45（月曜深夜）,2023年4月4日
2022-11-04,,配信,,ニコニコ生放送,金曜 0:30 - 1:00（木曜深夜）[注 18],2022年11月4日
2022-11-04,,配信,,dアニメストア,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,niconico,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,ABEMA,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,GYAO!,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,ひかりTV,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,FOD,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,バンダイチャンネル,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,Hulu,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,TELASA,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,J:COMオンデマンド,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,milplus,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,U-NEXT,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,アニメ放題,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,Amazon Prime Video,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,Rakuten TV,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,ビデオマーケット,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,HAPPY!動画,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,music.jp,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-11-04,,配信,,クランクイン！ビデオ,金曜 0:30（木曜深夜） 以降順次更新,2022年11月4日
2022-12-01,,配信,,DMM TV,金曜 0:30 - 1:00（木曜深夜）[注 19],2022年12月1日[注 19]
