開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-08,2021-06-18,放送,AT-X,,金曜 21:30 - 22:00,2021年1月8日 - 6月18日
2021-01-08,2021-06-18,放送,TOKYO MX,,金曜 22:30 - 23:00,2021年1月8日 - 6月18日
2021-01-08,2021-06-18,放送,BS11,,金曜 23:00 - 23:30,2021年1月8日 - 6月18日
2021-01-09,2021-06-19,放送,KBS京都,,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日 - 6月19日
2021-01-09,2021-06-19,放送,サンテレビ,,土曜 0:00 - 0:30（金曜深夜）,2021年1月9日 - 6月19日
2021-01-09,2021-06-19,放送,テレビ愛知,,土曜 3:05 - 3:35（金曜深夜）,2021年1月9日 - 6月19日
2021-07-03,,放送,AT-X,,土曜 21:00 - 21:30,2021年7月3日
2021-07-05,,放送,BS11,,月曜 0:00 - 0:30（日曜深夜）,2021年7月5日
2021-07-06,,放送,TOKYO MX,,火曜 1:00 - 1:30（月曜深夜）,2021年7月6日
2021-07-08,,放送,テレビ愛知,,木曜 3:05 - 3:35（水曜深夜）,2021年7月8日
2021-07-10,,放送,KBS京都,,土曜 0:30 - 1:00（金曜深夜）,2021年7月10日
2021-07-10,,放送,サンテレビ,,土曜 0:30 - 1:00（金曜深夜）,2021年7月10日
2021-01-08,,配信,,ひかりTV,金曜 22:00 更新,2021年1月8日
2021-01-12,,配信,,dTV,火曜 22:30 更新,2021年1月12日
2021-01-13,,配信,,ABEMA,水曜 22:00 - 22:30,2021年1月13日
2021-01-15,,配信,,dアニメストア,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,Netflix,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,FOD,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,バンダイチャンネル,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,Hulu,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,Amazon Prime Video,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,J:COMオンデマンド,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,ビデオパス,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,TELASA,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,アニメ放題,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,U-NEXT,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,あにてれ,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,Rakuten TV,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,PlayStation Video,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,DMM.com,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,ビデオマーケット,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,HAPPY!動画,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,クランクイン！ビデオ,金曜 22:00以降 更新,2021年1月15日
2021-01-15,,配信,,ムービーフルplus,金曜 22:00以降 更新,2021年1月15日
2021-01-18,,配信,,GYAO!,月曜 22:00以降 更新,2021年1月18日
2021-01-18,,配信,,niconico,月曜 22:00以降 更新,2021年1月18日
