開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-01-11,2020-03-28,放送,TOKYO MX,,土曜 23:00 - 23:30,2020年1月11日 - 3月28日
2020-01-11,2020-03-28,放送,とちぎテレビ,,土曜 23:00 - 23:30,2020年1月11日 - 3月28日
2020-01-11,2020-03-28,放送,群馬テレビ,,土曜 23:00 - 23:30,2020年1月11日 - 3月28日
2020-01-11,2020-03-28,放送,BS11,,土曜 23:00 - 23:30,2020年1月11日 - 3月28日
2020-01-12,2020-03-29,放送,朝日放送テレビ,,日曜 2:10 - 2:40（土曜深夜）,2020年1月12日 - 3月29日
2020-01-12,2020-03-29,放送,メ〜テレ,,日曜 2:44 - 3:15（土曜深夜）,2020年1月12日 - 3月29日
2020-01-24,2020-04-10,放送,日テレプラス,,金曜 1:00 - 1:30（木曜深夜）,2020年1月24日 - 4月10日
2020-01-12,,配信,,AbemaTV,日曜 23:00 - 23:30,2020年1月12日
2020-01-13,,配信,,dアニメストア,月曜 23:30 更新,2020年1月13日
2020-01-14,,配信,,ニコニコ生放送,火曜 23:30 - 水曜 0:00,2020年1月14日
2020-01-14,,配信,,GYAO!,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,バンダイチャンネル,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,Hulu,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,J:COMオンデマンド,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,ビデオパス,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,ニコニコチャンネル,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,Amazonプライム・ビデオ,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,ひかりTV,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,ビデオマーケット,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,DMM.com,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,music.jp,火曜 23:30 更新,2020年1月14日
2020-01-14,,配信,,FOD,火曜 23:30 更新,2020年1月14日
2020-01-15,,配信,,U-NEXT,水曜 0:00 更新,2020年1月15日
2020-01-15,,配信,,アニメ放題,水曜 0:00 更新,2020年1月15日
