開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-09,2021-12-17,放送,TOKYO MX,,金曜 0:00 - 0:30（木曜深夜）,2021年7月9日 - 12月17日
2021-07-09,2021-12-17,放送,BSフジ,,金曜 0:30 - 1:00（木曜深夜）,2021年7月9日 - 12月17日
2021-07-09,2021-12-17,放送,琉球放送,,金曜 1:34 - 2:04（木曜深夜）,2021年7月9日 - 12月17日
2021-07-12,2021-12-20,放送,AT-X,,月曜 23:30 - 火曜 0:00,2021年7月12日 - 12月20日
2021-07-14,2021-12-22,放送,毎日放送,,水曜 3:00 - 3:30（火曜深夜）,2021年7月14日 - 12月22日
2021-07-16,2021-12-24,放送,富山テレビ,,金曜 2:05 - 2:35（木曜深夜）,2021年7月16日 - 12月24日
2021-07-09,,配信,,ABEMA,金曜 0:00 - 0:30（木曜深夜）,2021年7月9日
2021-07-14,,配信,,dアニメストア,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,Amazon Prime Video,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,U-NEXT,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,アニメ放題,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,ニコニコチャンネル,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,バンダイチャンネル,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,Hulu,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,FOD,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,ひかりTV,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,アニマックス,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,Amazonビデオ,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,ビデオマーケット,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,music.jp,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,GYAO!ストア,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,クランクイン！ビデオ,水曜 0:30（火曜深夜） 更新,2021年7月14日
2021-07-14,,配信,,MBS動画イズム,水曜 3:30（火曜深夜）更新,2021年7月14日
2021-07-14,,配信,,TVer,水曜 3:30（火曜深夜）更新,2021年7月14日
2021-07-14,,配信,,GYAO!,水曜 3:30（火曜深夜）更新,2021年7月14日
2021-07-14,,配信,,DMM.com,水曜 10:00 更新,2021年7月14日
2021-07-14,,配信,,HAPPY!動画,水曜 12:00 更新,2021年7月14日
2021-07-15,,配信,,TELASA,木曜 0:00（水曜深夜）更新,2021年7月15日
2021-07-15,,配信,,J:COMオンデマンド メガパック,木曜 0:00（水曜深夜）更新,2021年7月15日
2021-07-15,,配信,,milplus,木曜 0:00（水曜深夜）更新,2021年7月15日
2021-07-15,,配信,,auスマートパスプレミアム,木曜 0:00（水曜深夜）更新,2021年7月15日
2021-07-15,,配信,,ニコニコ生放送,木曜 0:30 - 1:00（水曜深夜）,2021年7月15日
