開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-04-07,,放送,AT-X,,火曜 22:00 - 22:30,2020年4月7日 - 4月21日2020年7月28日 - 9月22日
2020-04-08,,放送,TOKYO MX,,水曜 0:30 - 1:00（火曜深夜）,2020年4月8日 - 4月22日2020年7月29日 - 9月23日
2020-04-08,,放送,毎日放送,,水曜 3:00 - 3:30（火曜深夜）水曜 2:30 - 3:00（火曜深夜）,2020年4月8日 - 4月22日2020年7月29日 - 9月23日
2020-04-09,,放送,BS11,,木曜 0:00 - 0:30（水曜深夜）,2020年4月9日 - 4月23日2020年7月30日 - 9月24日
2020-04-11,,放送,熊本放送,,土曜 1:55 - 2:25（金曜深夜）,2020年4月11日 - 4月25日2020年8月1日 - 9月26日
2020-04-08,,配信,,dアニメストア,水曜 0:00（火曜深夜） 更新,2020年4月8日
2020-04-11,,配信,,ABEMA,土曜 0:00（金曜深夜） 更新,2020年4月11日
2020-04-13,,配信,,niconico,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,ひかりTV,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,GYAO!,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,FOD,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,バンダイチャンネル,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,Hulu,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,J:COMオンデマンド,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,TELASA,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,アニメ放題,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,U-NEXT,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,Amazonプライム・ビデオ,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,MBS動画イズム,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,TVer,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,Rakuten TV,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,DMM.com,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,ビデオマーケット,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,HAPPY!動画,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,クランクイン！ビデオ,月曜 0:00（日曜深夜） 更新,2020年4月13日
2020-04-13,,配信,,ムービーフル,月曜 0:00（日曜深夜） 更新,2020年4月13日
