開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-03,,放送,TOKYO MX,,土曜 0:00 - 0:30（金曜深夜）,2021年7月3日 - 9月18日（第1クール）2022年1月15日 - 4月2日（第2クール）
2021-07-03,,放送,とちぎテレビ,,土曜 0:00 - 0:30（金曜深夜）,2021年7月3日 - 9月18日（第1クール）2022年1月15日 - 4月2日（第2クール）
2021-07-03,,放送,群馬テレビ,,土曜 0:00 - 0:30（金曜深夜）,2021年7月3日 - 9月18日（第1クール）2022年1月15日 - 4月2日（第2クール）
2021-07-03,,放送,BS11,,土曜 0:00 - 0:30（金曜深夜）,2021年7月3日 - 9月18日（第1クール）2022年1月15日 - 4月2日（第2クール）
2021-07-04,,放送,毎日放送,,日曜 2:38 - 3:08（土曜深夜）,2021年7月4日 - 9月19日（第1クール）2022年1月16日 - 4月3日（第2クール）
2021-07-07,,放送,中国放送,,水曜 1:27 - 1:57（火曜深夜）,2021年7月7日 - 9月22日（第1クール）2022年1月19日 - 4月6日（第2クール）
2021-07-08,,放送,CBCテレビ,,木曜 2:35 - 3:05（水曜深夜）,2021年7月8日 - 9月23日（第1クール）2022年1月20日 - 4月7日（第2クール）
2021-07-09,,放送,北海道放送,,金曜 1:58 - 2:28（木曜深夜）,2021年7月9日 - 9月24日（第1クール）2022年1月21日 - 4月8日（第2クール）
2021-07-09,,放送,RKB毎日放送,,金曜 3:00 - 3:30（木曜深夜）,2021年7月9日 - 9月24日（第1クール）2022年1月21日 - 4月8日（第2クール）
2021-07-24,,放送,アニマックス,,土曜 21:30 - 22:00（第1クール）土曜 22:30 - 23:00（第2クール）,2021年7月24日 - 10月9日（第1クール）2022年1月22日 - 4月9日（第2クール）
2021-07-03,,配信,,Amazon Prime Video,土曜 0:30（金曜深夜） 更新,2021年7月3日（第1クール）
2021-07-06,,配信,,dアニメストア（本店・for Prime Video）,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,GYAO!,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,バンダイチャンネル,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,Hulu,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,ビデオマーケット,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,music.jp,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,ひかりTV,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,FOD,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,U-NEXT,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,アニメ放題,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,ABEMAビデオ,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,ニコニコチャンネル,火曜 12:00 更新,2021年7月6日（第1クール）
2021-07-06,,配信,,ニコニコ生放送,火曜 23:00 - 23:30,2021年7月6日（第1クール）
2021-07-06,,配信,,ABEMA,火曜 23:30 - 水曜 0:00,2021年7月6日（第1クール）
