開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-10-05,,配信,,Hulu,月曜 0:00（土曜深夜） 更新,2020年10月5日
2020-10-05,,配信,,HAPPY動画,月曜 12:00 更新,2020年10月5日
2020-10-05,,配信,,ムービーフルplus,月曜 12:00 更新,2020年10月5日
2020-10-05,,配信,,TELASA,月曜 12:00 更新,2020年10月5日
2020-10-05,,配信,,J:COMオンデマンド,月曜 12:00 更新,2020年10月5日
2020-10-05,,配信,,auスマートパスプレミアム,月曜 12:00 更新,2020年10月5日
2020-10-05,,配信,,milplus,月曜 12:00 更新,2020年10月5日
2020-10-05,,配信,,TSUTAYA TV,月曜 19:00 更新,2020年10月5日
2020-10-06,,配信,,ニコニコ生放送,火曜 21:30 - 22:00,2020年10月6日
2020-10-22,,配信,,ふらっと動画,木曜 12:00 更新,2020年10月22日
2022-07-23,2022-10-01,放送,TOKYO MX,,土曜 1:05 - 1:35（金曜深夜）,2022年7月23日 - 10月1日
2022-07-23,2022-10-01,放送,BS11,,土曜 1:30 - 2:00（金曜深夜）,2022年7月23日 - 10月1日
2022-07-25,2022-10-03,放送,AT-X,,月曜 22:30 - 23:00,2022年7月25日 - 10月3日
2022-07-21,,配信,,ABEMA,木曜 23:00 - 23:30,2022年7月21日
2022-07-27,,配信,,dアニメストア,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,Netflix,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,Amazon Prime Video,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,U-NEXT,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,アニメ放題,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,GYAO!,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,FOD,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,dTV,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,Disney+,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,バンダイチャンネル,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,ふらっと動画,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2022-07-27,,配信,,TELASA,水曜 0:00（火曜深夜）以降 更新,2022年7月27日
2023-01-07,2023-03-18,放送,TOKYO MX,,土曜 1:05 - 1:35（金曜深夜）,2023年1月7日 - 3月18日
2023-01-07,2023-03-18,放送,BS11,,土曜 1:30 - 2:00（金曜深夜）,2023年1月7日 - 3月18日
2023-01-09,2023-03-20,放送,AT-X,,月曜 22:30 - 23:00,2023年1月9日 - 3月20日
2022-01-05,,配信,,ABEMA,木曜 23:00 - 23:30,2022年1月5日
