開始,終了,タイプ,放送局,配信サイト,時間,期間
2013-10-08,2013-12-24,放送,テレビ東京,,火曜 2:05 - 2:35（月曜深夜）,2013年10月8日 - 12月24日
2013-10-08,2013-12-24,放送,AT-X,,火曜 23:30 - 水曜 0:00,2013年10月8日 - 12月24日
2013-10-09,2013-12-25,放送,テレビ愛知,,水曜 2:35 - 3:05（火曜深夜）,2013年10月9日 - 12月25日
2013-10-12,2013-12-28,放送,テレビ大阪,,土曜 2:40 - 3:10（金曜深夜）,2013年10月12日 - 12月28日
2013-10-13,,配信,,バンダイチャンネル,日曜 0:00（土曜深夜） 更新,2013年10月13日
2013-10-18,,配信,,ニコニコ生放送,金曜 0:00 - 0:30（木曜深夜）,2013年10月18日
2013-10-18,,配信,,ニコニコチャンネル,金曜 0:30（木曜深夜） 更新,2013年10月18日
2013-10-18,,配信,,あにてれしあたー,金曜 更新,2013年10月18日
2013-10-18,,配信,,GyaO!（第1話のみ）,金曜 更新,2013年10月18日
2013-10-18,,配信,,GyaO!ストア（第2話以降）,金曜 更新,2013年10月18日
2013-10-18,,配信,,DMM.com,金曜 更新,2013年10月18日
2013-10-18,,配信,,J:COMオンデマンド,金曜 更新,2013年10月18日
2013-10-18,,配信,,auひかり テレビサービス,金曜 更新,2013年10月18日
2013-10-18,,配信,,MOVIE SPLASH VOD,金曜 更新,2013年10月18日
2013-10-18,,配信,,楽天ショウタイム,金曜 更新,2013年10月18日
2013-10-18,,配信,,PlayStation Store,金曜 更新,2013年10月18日
2013-10-18,,配信,,ビデオマーケット,金曜 更新,2013年10月18日
2013-10-18,,配信,,アニメモビ,金曜 更新,2013年10月18日
2013-10-18,,配信,,ベストヒット動画,金曜 更新,2013年10月18日
2013-10-18,,配信,,ベストヒットアニメ動画,金曜 更新,2013年10月18日
2013-10-25,,配信,,dアニメストア,金曜 12:00 更新,2013年10月25日
2015-07-07,2015-09-21,放送,テレビ東京,,火曜 2:05 - 2:35（月曜深夜）,2015年7月7日 - 9月21日
2015-07-07,2015-09-21,放送,テレビ愛知,,火曜 3:05 - 3:35（月曜深夜）,2015年7月7日 - 9月21日
2015-07-09,2015-09-24,放送,テレビ大阪,,木曜 2:35 - 3:05（水曜深夜）,2015年7月9日 - 9月24日
2015-07-09,2015-09-24,放送,AT-X,,木曜 23:00 - 23:30,2015年7月9日 - 9月24日
2015-07-13,2015-09-28,放送,熊本放送,,月曜 1:50 - 2:20（日曜深夜）,2015年7月13日 - 9月28日
2015-07-10,,配信,,楽天ショウタイム,金曜 0:00（木曜深夜） 更新,2015年7月10日
2015-07-17,,配信,,GYAO!,金曜 0:00（木曜深夜） 更新,2015年7月17日
2015-07-17,,配信,,ニコニコ生放送,金曜 0:30 - 1:00（木曜深夜）,2015年7月17日
2015-07-17,,配信,,ニコニコチャンネル,金曜 1:00（木曜深夜） 更新,2015年7月17日
2015-07-17,,配信,,バンダイチャンネル,金曜 12:00 更新,2015年7月17日
2015-07-17,,配信,,dアニメストア,金曜 12:00 更新,2015年7月17日
2015-07-17,,配信,,DMM.com,金曜 更新,2015年7月17日
2015-07-17,,配信,,U-NEXT,金曜 更新,2015年7月17日
2015-07-17,,配信,,ひかりTV,金曜 更新,2015年7月17日
