開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-09,2023-03-27,放送,AT-X,,月曜 20:00 - 20:30,2023年1月9日 - 3月27日
2023-01-09,2023-03-27,放送,TOKYO MX,,月曜 22:30 - 23:00,2023年1月9日 - 3月27日
2023-01-10,2023-03-28,放送,KBS京都,,火曜 0:00 - 0:30（月曜深夜）,2023年1月10日 - 3月28日
2023-01-10,2023-03-28,放送,サンテレビ,,火曜 0:00 - 0:30（月曜深夜）,2023年1月10日 - 3月28日
2023-01-10,2023-03-28,放送,テレビ愛知,,火曜 2:05 - 2:35（月曜深夜）,2023年1月10日 - 3月28日
2023-01-11,2023-03-29,放送,BS11,,水曜 1:30 - 2:00（火曜深夜）,2023年1月11日 - 3月29日
2023-01-09,,配信,,DMM TV,月曜 23:00 更新,2023年1月9日
2023-01-14,,配信,,アニメタイムズ,土曜 23:00 更新,2023年1月14日
2023-01-14,,配信,,dTV,土曜 23:00 更新,2023年1月14日
2023-01-15,,配信,,ABEMA,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,AnimeFesta,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,アニメ放題,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,FOD,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,GYAO!,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,GYAO!ストア,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,クランクイン！ビデオ,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,J:COMオンデマンドメガパック,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,J:COMオンデマンド,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,auスマートパスプレミアム,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,TELASA,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,ニコニコ,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,HAPPY!動画,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,バンダイチャンネル,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,ビデオマーケット,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,Hulu,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,Amazon Prime Video,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,ふらっと動画,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,マンガUP!,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,music.jp,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,milplus,日曜 23:00 以降順次更新,2023年1月15日
2023-01-15,,配信,,U-NEXT,日曜 23:00 以降順次更新,2023年1月15日
