開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-01-09,2022-03-27,放送,TOKYO MX,,日曜 23:00 - 23:30,2022年1月9日 - 3月27日
2022-01-12,2022-03-30,放送,BS11,,水曜 0:30 - 1:00（火曜深夜）,2022年1月12日 - 3月30日
2022-01-12,2022-03-30,放送,毎日放送,,水曜 2:30 - 3:00（火曜深夜）,2022年1月12日 - 3月30日
2022-01-09,,配信,,ABEMA,日曜 23:00 - 23:30,2022年1月9日
2022-01-09,,配信,,Amazon Prime Video,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,MBS動画イズム,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,GYAO!ストア,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,J:COMオンデマンド,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,TELASA,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,DMM.com,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,ニコニコチャンネル,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,バンダイチャンネル,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,ひかりTV,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,ビデオマーケット,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,music.jp,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,milplus,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,ムービーフル,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,Rakuten TV,日曜 23:30 更新,2022年1月9日
2022-01-09,,配信,,HAPPY動画,日曜 23:30 更新,2022年1月9日
2022-01-16,,配信,,アニメ放題,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,auスマートパスプレミアム,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,dアニメストア,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,FOD,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,U-NEXT,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,GYAO!,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,TVer,日曜 12:00 更新,2022年1月16日
2022-01-16,,配信,,ニコニコ生放送,日曜 22:00 - 22:30,2022年1月16日
