開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-10-06,2021-12-22,放送,AT-X,,水曜 23:00 - 23:30,2021年10月6日 - 12月22日
2021-10-07,2021-12-23,放送,TOKYO MX,,木曜 1:05 - 1:35（水曜深夜）,2021年10月7日 - 12月23日
2021-10-07,2021-12-23,放送,KBS京都,,木曜 1:05 - 1:35（水曜深夜）,2021年10月7日 - 12月23日
2021-10-07,2021-12-23,放送,サンテレビ,,木曜 1:30 - 2:00（水曜深夜）,2021年10月7日 - 12月23日
2021-10-07,2021-12-23,放送,テレビ愛知,,木曜 2:35 - 3:05（水曜深夜）,2021年10月7日 - 12月23日
2021-10-07,2021-12-23,放送,BS日テレ,,木曜 23:30 - 金曜 0:00,2021年10月7日 - 12月23日
2021-10-06,,配信,,ABEMA,水曜  23:30 更新,2021年10月6日
2021-10-09,,配信,,dアニメストア,土曜  23:30 更新,2021年10月9日
2021-10-13,,配信,,niconico（生放送・チャンネル）,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,GYAO!,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,ひかりTV,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,FOD,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,Netflix,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,バンダイチャンネル,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,Hulu,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,TELASA,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,J:COMオンデマンド,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,みるプラス見放題プレミアム,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,アニメ放題,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,Amazon Prime Video,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,アニメカ,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,TVer,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,U-NEXT,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,Rakuten TV,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,DMM.com,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,music.jp,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,ビデオマーケット,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,HAPPY!動画,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,クランクイン！ビデオ,水曜 23:30 以降順次更新,2021年10月13日以降順次
2021-10-13,,配信,,ムービーフルplus,水曜 23:30 以降順次更新,2021年10月13日以降順次
