開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-04-07,2020-06-30,放送,TOKYO MX,,火曜 0:30 - 1:00（月曜深夜）,2020年4月7日 - 6月30日
2020-04-07,2020-06-30,放送,BS11,,火曜 0:30 - 1:00（月曜深夜）,2020年4月7日 - 6月30日
2020-04-07,2020-06-30,放送,サンテレビ,,火曜 0:30 - 1:00（月曜深夜）,2020年4月7日 - 6月30日
2020-04-07,2020-06-30,放送,KBS京都,,火曜 0:30 - 1:00（月曜深夜）,2020年4月7日 - 6月30日
2020-04-07,2020-06-30,放送,テレビ北海道,,火曜 1:30 - 2:00（月曜深夜）,2020年4月7日 - 6月30日
2020-04-07,2020-06-30,放送,TVQ九州放送,,火曜 2:00 - 2:30（月曜深夜）,2020年4月7日 - 6月30日
2020-04-07,2020-06-30,放送,テレビ愛知,,火曜 2:05 - 2:35（月曜深夜）,2020年4月7日 - 6月30日
2020-04-08,2020-07-01,放送,AT-X,,水曜 23:00 - 23:30,2020年4月8日 - 7月1日
2020-04-09,2020-07-02,放送,WOWOWプライム,,木曜 0:00 - 0:30（水曜深夜）,2020年4月9日 - 7月2日
2020-04-22,2020-07-15,放送,長崎文化放送,,水曜 1:54 - 2:21（火曜深夜）,2020年4月22日 - 7月15日
2020-04-07,,配信,,ABEMA,火曜 0:00 - 0:30（月曜深夜）,2020年4月7日
2020-04-10,,配信,,dアニメストア,金曜 0:30（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,ニコニコチャンネル,金曜 0:30（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,Rakuten TV,金曜 0:30（木曜深夜） 更新,2020年4月10日
2020-04-10,,配信,,HAPPY!動画,金曜 12:00 更新,2020年4月10日
2020-04-12,,配信,,Amazon Prime Video,日曜 0:30（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,アニメ放題,日曜 0:30（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,FOD,日曜 0:30（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,U-NEXT,日曜 0:30（土曜深夜） 更新,2020年4月12日
2020-04-14,,配信,,auスマートパスプレミアム,火曜 0:00（月曜深夜） 更新,2020年4月14日
2020-04-14,,配信,,ビデオパス,火曜 0:00（月曜深夜） 更新,2020年4月14日
2020-04-14,,配信,,J:COMオンデマンド,火曜 0:00（月曜深夜） 更新,2020年4月14日
2020-04-14,,配信,,milplus,火曜 0:00（月曜深夜） 更新,2020年4月14日
2020-04-14,,配信,,バンダイチャンネル,火曜 12:00 更新,2020年4月14日
2020-04-14,,配信,,Google Play,火曜 12:00 更新,2020年4月14日
2020-04-14,,配信,,ひかりTV,火曜 12:00 更新,2020年4月14日
2022-01-11,2022-03-29,放送,TOKYO MX,,火曜 0:00 - 0:30（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,BS11,,火曜 0:00 - 0:30（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,KBS京都,,火曜 0:00 - 0:30（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,サンテレビ,,火曜 0:00 - 0:30（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,テレビ北海道,,火曜 1:30 - 2:00（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,TVQ九州放送,,火曜 2:00 - 2:30（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,テレビ愛知,,火曜 2:05 - 2:35（月曜深夜）,2022年1月11日 - 3月29日
2022-01-11,2022-03-29,放送,AT-X,,火曜 21:30 - 22:00,2022年1月11日 - 3月29日
2022-01-13,2022-03-31,放送,WOWOWプライム,,木曜 0:00 - 0:30（水曜深夜）,2022年1月13日 - 3月31日
2022-01-11,,配信,,ABEMA,火曜 0:00 - 0:30（月曜深夜）,2022年1月11日
2022-01-14,,配信,,Google Play,金曜 0:00（木曜深夜） 更新,2022年1月14日
2022-01-14,,配信,,バンダイチャンネル,金曜 0:00（木曜深夜） 更新,2022年1月14日
2022-01-14,,配信,,ひかりTV,金曜 0:00（木曜深夜） 更新,2022年1月14日
2022-01-14,,配信,,Hulu,金曜 0:00（木曜深夜） 更新,2022年1月14日
2022-01-14,,配信,,ツイキャス,金曜 23:30 更新,2022年1月14日
2022-01-15,,配信,,Netflix,土曜 0:00（金曜深夜） 更新,2022年1月15日
2022-01-16,,配信,,アニメタイムズ,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,アニメフェスタ,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,アニメ放題,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,FOD,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,J:COMオンデマンド,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,auスマートパスプレミアム,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,dアニメストア,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,TELASA,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,ニコニコチャンネル,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,milplus,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-16,,配信,,U-NEXT,日曜 0:00（土曜深夜） 更新,2022年1月16日
2022-01-17,,配信,,GYAO!ストア,月曜 23:30 更新,2022年1月17日
2022-01-17,,配信,,クランクイン！ビデオ,月曜 23:30 更新,2022年1月17日
2022-01-17,,配信,,DMM.com,月曜 23:30 更新,2022年1月17日
2022-01-17,,配信,,ビデオマーケット,月曜 23:30 更新,2022年1月17日
2022-01-17,,配信,,music.jp,月曜 23:30 更新,2022年1月17日
2022-01-17,,配信,,Rakuten TV,月曜 23:30 更新,2022年1月17日
2022-01-18,,配信,,HAPPY!動画,火曜 12:00 更新,2022年1月18日
2022-01-18,,配信,,TSUTAYA TV,火曜 19:00 更新,2022年1月18日
