開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-07-10,2020-09-25,放送,AT-X,,金曜 21:30 - 22:00,2020年7月10日 - 9月25日
2020-07-10,2020-09-25,放送,TOKYO MX,,金曜 22:30 - 23:00,2020年7月10日 - 9月25日
2020-07-10,2020-09-25,放送,BS11,,金曜 23:00 - 23:30,2020年7月10日 - 9月25日
2020-07-11,2020-09-26,放送,山陰放送,,土曜 1:55 - 2:25（金曜深夜）,2020年7月11日 - 9月26日
2020-07-12,2020-09-27,放送,朝日放送テレビ,,日曜 2:10 - 2:40（土曜深夜）,2020年7月12日 - 9月27日
2020-07-12,2020-09-27,放送,テレビ愛知,,日曜 2:50 - 3:20（土曜深夜）,2020年7月12日 - 9月27日
2020-07-16,2020-10-01,放送,長崎文化放送,,木曜 1:54 - 2:21（水曜深夜）,2020年7月16日 - 10月1日
2020-07-10,,配信,,dアニメストア,金曜 22:00 更新,2020年7月10日
2020-07-13,,配信,,ABEMA,月曜 22:00 - 22:30,2020年7月13日
2020-07-15,,配信,,niconico,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,GYAO!,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,ひかりTV,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,FOD,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,バンダイチャンネル,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,Hulu,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,J:COMオンデマンド,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,TELASA,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,U-NEXT,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,アニメ放題,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,Amazonプライム・ビデオ,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,あにてれ,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,Rakuten TV,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,DMM.com,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,ビデオマーケット,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,HAPPY!動画,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,ムービーフルplus,水曜 22:00 以降順次更新,2020年7月15日
2020-07-15,,配信,,クランクイン！ビデオ,水曜 22:00 以降順次更新,2020年7月15日
2022-10-01,2022-12-24,放送,AT-X,,土曜 21:00 - 21:30,2022年10月1日 - 12月24日
2020-10-02,2020-12-25,放送,朝日放送テレビ,,日曜 2:30 - 3:00（土曜深夜）,2020年10月2日 - 12月25日
2022-10-03,2022-12-26,放送,TOKYO MX,,月曜 0:00 - 0:30（日曜深夜）,2022年10月3日 - 12月26日
2022-10-04,2022-12-27,放送,BS11,,火曜 0:00 - 0:30（月曜深夜）,2022年10月4日 - 12月27日
2022-10-04,2022-12-27,放送,テレビ愛知,,火曜 1:30 - 2:00（日曜深夜）,2022年10月4日 - 12月27日
2022-10-01,,配信,,dアニメストア,土曜 23:00 更新,2022年10月1日
