開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-07-07,2020-09-22,放送,TOKYO MX,,火曜 21:54 - 22:00,2020年7月7日 - 9月22日
2020-07-07,2020-09-22,放送,BS11,,火曜 21:54 - 22:00,2020年7月7日 - 9月22日
2020-07-07,2020-09-22,放送,AT-X,,火曜 21:54 - 22:00,2020年7月7日 - 9月22日
2020-07-07,,配信,,U-NEXT,火曜 21:54 更新,2020年7月7日
2020-07-07,,配信,,アニメ放題,火曜 21:54 更新,2020年7月7日
2020-07-10,,配信,,あにてれ,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,COCORO VIDEO,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,クランクイン！ビデオ,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,DMM.com,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,FOD,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,GYAO!ストア,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,music.jp,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,ニコニコチャンネル,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,Rakuten TV,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,ビデオマーケット,金曜 21:54 更新,2020年7月10日
2020-07-10,,配信,,dアニメストア,金曜 22:00 更新,2020年7月10日
2020-07-10,,配信,,バンダイチャンネル,金曜 22:00 更新,2020年7月10日
2020-07-10,,配信,,Playストア,金曜 22:00 更新,2020年7月10日
2020-07-10,,配信,,ひかりTV,金曜 22:00 更新,2020年7月10日
2020-07-10,,配信,,ABEMA,金曜 22:30 - 22:35,2020年7月10日
2020-07-12,,配信,,アスミック・エース,日曜 0:00 更新,2020年7月12日
2020-07-12,,配信,,auスマートパスプレミアム,日曜 0:00 更新,2020年7月12日
2020-07-12,,配信,,J:COMオンデマンド,日曜 0:00 更新,2020年7月12日
2020-07-12,,配信,,みるプラス,日曜 0:00 更新,2020年7月12日
2020-07-12,,配信,,TELASA,日曜 0:00 更新,2020年7月12日
2020-07-12,,配信,,HAPPY!動画,日曜 12:00 更新,2020年7月12日
