開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-10-01,2022-12-17,放送,TOKYO MX,,土曜 22:00 - 22:30,2022年10月1日 - 12月17日
2022-10-01,2022-12-17,放送,サンテレビ,,土曜 22:30 - 23:00,2022年10月1日 - 12月17日
2022-10-01,2022-12-17,放送,AT-X,,土曜 23:30 - 日曜 0:00,2022年10月1日 - 12月17日
2022-10-02,2022-12-18,放送,BS日テレ,,日曜 23:00 - 23:30,2022年10月2日 - 12月18日
2022-10-06,2022-12-22,放送,北海道テレビ,,木曜 1:55 - 2:25（水曜深夜）,2022年10月6日 - 12月22日
2022-10-11,2022-12-27,放送,秋田朝日放送,,火曜 1:50 - 2:20（月曜深夜）,2022年10月11日 - 12月27日
2022-10-14,2023-01-06,放送,新潟テレビ21,,金曜 2:15 - 2:45（木曜深夜）,2022年10月14日 - 2023年1月6日
2022-10-14,,放送,山形テレビ,,金曜 1:40 - 2:10（木曜深夜）,2022年10月14日 -
2022-10-28,,放送,長崎文化放送,,金曜 1:18 - 1:48（木曜深夜）,2022年10月28日 -
2022-10-31,,放送,北陸朝日放送,,月曜 2:05 - 2:35（日曜深夜）,2022年10月31日 -
2022-10-01,,配信,,dアニメストア,土曜 22:00 更新,2022年10月1日
2022-10-01,,配信,,ABEMA[28],土曜 22:30 - 23:00,2022年10月1日
2022-10-08,,配信,,Amazon Prime Video,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,FOD,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,Hulu,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,J:COMオンデマンドメガパック,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,milplus見放題パックプライム,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,TELASA,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,U-NEXT,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,アニメ放題,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,auスマートパスプレミアム,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,ひかりTV,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,バンダイチャンネル,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,GYAO!,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,ニコニコチャンネル[30],土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,DMM.com,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,GYAO!ストア,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,HAPPY!動画,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,ムービーフルplus,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,music.jp,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,Rakuten TV,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,クランクイン！ビデオ,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,ビデオマーケット,土曜 0:00（金曜深夜） 更新[29],2022年10月8日
2022-10-08,,配信,,ニコニコ生放送[30],土曜 0:00 - 0:30（金曜深夜）,2022年10月8日
