開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-09,2021-09-24,放送,TOKYO MX,,金曜 22:30 - 23:00,2021年7月9日 - 9月24日
2021-07-10,2021-09-25,放送,テレビ愛知,,土曜 3:05 - 3:35（金曜深夜）,2021年7月10日 - 9月25日
2021-07-11,2021-09-26,放送,朝日放送テレビ,,日曜 2:30 - 3:00（土曜深夜）,2021年7月11日 - 9月26日
2021-07-11,2021-09-26,放送,AT-X,,日曜 22:00 - 22:30,2021年7月11日 - 9月26日
2021-07-14,2021-09-29,放送,BS日テレ,,水曜 0:00 - 0:30（火曜深夜）,2021年7月14日 - 9月29日
2021-07-09,,配信,,dアニメストア,金曜 22:00 更新,2021年7月9日
2021-07-16,,配信,,Amazon Prime Video,未定,2021年7月16日以降
2021-07-16,,配信,,J:COMオンデマンド,未定,2021年7月16日以降
2021-07-16,,配信,,U-NEXT,未定,2021年7月16日以降
2021-07-16,,配信,,アニメ放題,未定,2021年7月16日以降
2021-07-16,,配信,,ひかりTV,未定,2021年7月16日以降
2021-07-16,,配信,,ABEMA,未定,2021年7月16日以降
2021-07-16,,配信,,Hulu,未定,2021年7月16日以降
2021-07-16,,配信,,バンダイチャンネル,未定,2021年7月16日以降
2021-07-16,,配信,,GYAO!,未定,2021年7月16日以降
2021-07-16,,配信,,FOD,未定,2021年7月16日以降
2021-07-16,,配信,,niconico,未定,2021年7月16日以降
2021-07-16,,配信,,Rakuten TV,未定,2021年7月16日以降
2021-07-16,,配信,,ビデオマーケット,未定,2021年7月16日以降
2021-07-16,,配信,,DMM.com,未定,2021年7月16日以降
2021-07-16,,配信,,HAPPY!動画,未定,2021年7月16日以降
2021-07-16,,配信,,MOVIEFULL,未定,2021年7月16日以降
2021-07-16,,配信,,クランクイン!ビデオ,未定,2021年7月16日以降
