開始,終了,タイプ,放送局,配信サイト,時間,期間
2023-01-05,2023-03-30,放送,テレビ東京,,木曜 0:00 - 0:30（水曜深夜）,2023年1月5日 - 3月30日
2023-01-05,2023-03-30,放送,テレビ大阪,,木曜 1:35 - 2:05（水曜深夜）,2023年1月5日 - 3月30日
2023-01-22,,放送,テレビ長崎,,日曜 2:30 - 3:00（土曜深夜）,2023年1月22日 -
2023-01-05,,配信,,ABEMA,木曜 0:30 - 1:00（水曜深夜）,2023年1月5日
2023-01-05,,配信,,DMM TV,木曜 1:00（水曜深夜） 更新,2023年1月5日
2023-01-06,,配信,,dTV,金曜 1:00（木曜深夜） 更新,2023年1月6日
2023-01-06,,配信,,アニメタイムズ,金曜 1:00（木曜深夜） 更新,2023年1月6日
2023-01-07,,配信,,Amazon Prime Video,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,dアニメストア,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,FOD,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,Hulu,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,Paravi,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,U-NEXT,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,アニメ放題,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,バンダイチャンネル,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,auスマートパスプレミアム,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,J:COMオンデマンド,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,TELASA,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,milplus,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,TVer,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,ネットもテレ東,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,GYAO!,土曜 1:00（金曜深夜） 更新,2023年1月7日
2023-01-07,,配信,,ニコニコ生放送,土曜 1:00 - 1:30（金曜深夜）,2023年1月7日
