開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-07-03,2021-09-25,放送,TOKYO MX,,土曜 22:00 - 22:30,2021年7月3日 - 9月25日
2021-07-03,2021-09-25,放送,KBS京都,,土曜 23:00 - 23:30,2021年7月3日 - 9月25日
2021-07-04,2021-09-26,放送,BS日テレ,,日曜 0:00 - 0:30（土曜深夜）,2021年7月4日 - 9月26日
2021-07-04,2021-09-26,放送,サンテレビ,,日曜 0:30 - 1:00（土曜深夜）,2021年7月4日 - 9月26日
2021-07-07,2021-09-27,放送,北海道テレビ,,水曜 1:20 - 1:50（火曜深夜）,2021年7月7日 - 9月27日
2021-07-07,2021-09-27,放送,静岡放送,,水曜 1:55 - 2:25（火曜深夜）,2021年7月7日 - 9月27日
2021-07-07,2021-09-27,放送,AT-X,,水曜 23:00 - 23:30,2021年7月7日 - 9月27日
2021-07-09,2021-10-01,放送,新潟テレビ21,,金曜 1:55 - 2:25（木曜深夜）,2021年7月9日 - 10月1日
2021-07-11,,放送,北陸朝日放送,,日曜 2:30 - 3:00（土曜深夜）,2021年7月11日 -
2021-07-13,,放送,長野朝日放送,,火曜 1:50 - 2:20（月曜深夜）,2021年7月13日 -
2021-07-03,,配信,,ABEMA,土曜 21:30 - 22:00,2021年7月3日
2021-07-08,,配信,,dアニメストア（本店・ニコニコ支店・Amazon支店）,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,Amazon Prime Video,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,U-NEXT,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,アニメ放題,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,ひかりTV,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,Hulu,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,バンダイチャンネル,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,GYAO!,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,FOD,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,niconico,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,Rakuten TV,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,ビデオマーケット,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,DMM.com,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,GYAO!ストア,木曜 21:30 更新,2021年7月8日
2021-07-08,,配信,,クランクイン！ビデオ,木曜 21:30 更新,2021年7月8日
2021-07-09,,配信,,J:COMオンデマンド,金曜 0:00（木曜深夜） 更新,2021年7月9日
2021-07-09,,配信,,みるプラス,金曜 0:00（木曜深夜） 更新,2021年7月9日
2021-07-09,,配信,,HAPPY!動画,金曜 12:00 更新,2021年7月9日
2021-07-20,,配信,,MOVIEFULL,火曜 12:00 更新,2021年7月20日
