開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-07,2021-03-25,放送,TOKYO MX,,木曜 0:30 - 1:00（水曜深夜）,2021年1月7日 - 3月25日
2021-01-07,2021-03-25,放送,BS11,,木曜 0:30 - 1:00（水曜深夜）,2021年1月7日 - 3月25日
2021-01-07,2021-03-25,放送,群馬テレビ,,木曜 0:30 - 1:00（水曜深夜）,2021年1月7日 - 3月25日
2021-01-07,2021-03-25,放送,とちぎテレビ,,木曜 0:30 - 1:00（水曜深夜）,2021年1月7日 - 3月25日
2021-01-07,2021-03-25,放送,CBCテレビ,,木曜 2:35 - 3:05（水曜深夜）,2021年1月7日 - 3月25日
2021-01-11,2021-03-29,放送,AT-X,,月曜 23:00 - 23:30,2021年1月11日 - 3月29日
2021-01-12,2021-03-30,放送,読売テレビ,,火曜 2:29 - 2:59（月曜深夜）,2021年1月12日 - 3月30日
2021-01-07,,配信,,dアニメストア（本店・ニコニコ支店・for Prime Video）,木曜 0:30（水曜深夜） 更新,2021年1月7日
2021-01-09,,配信,,ABEMA,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,niconico,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,GYAO!,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,アニメ放題,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,ひかりTV,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,Amazonプライム・ビデオ,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,バンダイチャンネル,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,Hulu,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,J:COMオンデマンド,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,TELASA,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,TSUTAYA TV,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,ビデオマーケット,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,DMM.com,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,music.jp,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,FOD,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,U-NEXT,土曜 12:00 更新,2021年1月9日
2021-01-09,,配信,,ニコニコ生放送,土曜 22:30 - 23:00,2021年1月9日
