開始,終了,タイプ,放送局,配信サイト,時間,期間
2022-04-07,2022-06-23,放送,AT-X,,木曜 21:00 - 21:30,2022年4月7日 - 6月23日
2022-04-07,2022-06-23,放送,TOKYO MX,,木曜 22:00 - 22:30,2022年4月7日 - 6月23日
2022-04-10,2022-06-26,放送,BS日テレ,,日曜 0:30 - 1:00（土曜深夜）,2022年4月10日 - 6月26日
2022-04-13,2022-06-29,放送,BSフジ,,水曜 0:30 - 1:00（火曜深夜）,2022年4月13日 - 6月29日
2022-04-07,,配信,,J:COMオンデマンド,木曜 22:30 更新,2022年4月7日[27]
2022-04-07,,配信,,みるプラス,木曜 22:30 更新,2022年4月7日[27]
2022-04-13,,配信,,dアニメストア,水曜 0:00（火曜深夜） 更新,2022年4月13日
2022-04-14,,配信,,ニコニコチャンネル[28],木曜 21:00 更新,2022年4月14日
2022-04-14,,配信,,ニコニコ生放送[28],木曜 21:00 - 21:30,2022年4月14日
2022-04-14,,配信,,Amazon Prime Video,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,U-NEXT,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,アニメ放題,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,TELASA,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,イッツコムオンデマンド,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,バンダイチャンネル,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,Hulu,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,ムービーフルPlus,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,Ongenムービー,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,ABEMAビデオ,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,FOD,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,ひかりTV,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,Rakuten TV,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,ビデオマーケット,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,Google Play,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,YouTube,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,HAPPY!動画,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,クランクイン！ビデオ,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-14,,配信,,マンガUP!,木曜 21:00 以降順次更新,2022年4月14日以降順次
2022-04-22,,配信,,ABEMA[29],金曜 0:30 - 1:00（木曜深夜）,2022年4月22日
